time,ax,ay,az,yaw,distance
17.888,0.2727,-2.6125,7.8726,229.2321,36.373809110807144
17.931,-0.1367,1.23387,9.9663,229.1347,36.48186117354419
17.974,-0.3845,-0.58201,12.4371,229.0343,36.59055141463512
18.017,-0.1331,-1.1693,12.5066,228.9317,36.69977993124161
18.06,-0.6742,1.02443,9.9759,228.8292,36.80966927715074
18.103,0.1566,0.27918,8.5861,228.7314,36.92034443351265
18.146,0.0776,0.59917,9.4731,228.6297,37.03194800235124
18.189,-0.0002,0.69663,9.7748,228.5269,37.14460935727746
18.232,-0.0505,0.05005,10.4308,228.422,37.25835312322786
18.275,-0.1235,0.76901,10.8486,228.3192,37.37328402629281
18.318,-0.0816,-0.64394,11.0126,228.2122,37.489318264644176
18.361,-0.5437,0.70455,10.7863,228.0887,37.60649087304624
18.404,0.4499,-2.19516,8.6256,227.9627,37.72459534875142
18.447,-0.066,0.39765,8.7704,227.8204,37.84370995294019
18.49,-0.515,0.52404,10.7361,227.6677,37.96385852669862
18.533,-0.1103,-0.66231,9.8694,227.5132,38.08496514807826
18.576,-0.0613,-0.01056,7.2274,227.353,38.20705198771685
18.619,0.6845,-0.06589,6.7892,227.1985,38.330235136401875
18.662,0.0884,2.2583,9.8586,227.0528,38.45483405205489
18.705,0.1626,-0.84271,10.7827,226.9259,38.580748262590895
18.748,-0.1953,1.59863,10.4308,226.831,38.70814991898214
18.791,0.062,0.42405,10.4775,226.7768,38.837078702869285
18.834,0.2931,1.00474,12.3258,226.7477,38.967676343985545
18.877,-0.2468,1.11012,13.0596,226.7661,39.10000803882402
18.92,-0.497,0.22517,10.7576,226.8315,39.233984156922666
18.963,0.2296,0.50303,8.3826,226.9373,39.36966066448722
19.006,0.5708,-0.86383,6.4995,227.0709,39.506961674334036
19.049,0.2105,-0.18436,7.4596,227.2077,39.64585532563088
19.092,-0.8621,1.81324,10.8594,227.3509,39.78641664474024
19.135,0.0237,0.0198,11.0904,227.4808,39.928608712912
19.178,0.1063,0.34111,8.8614,227.5838,40.0724507095054
19.221,-0.0134,1.59335,9.0889,227.6672,40.21810195198413
19.264,0.0477,0.49511,10.2153,227.7137,40.365574879873215
19.307,0.4762,0.25025,9.3654,227.7211,40.514909797587514
19.35,0.3326,0.01848,10.1662,227.6904,40.66609363345739
19.393,-0.0134,1.36026,11.8123,227.6462,40.81923619617003
19.436,0.3374,-0.55044,11.5609,227.5661,40.974243536430706
19.479,0.147,-1.23123,9.3343,227.4576,41.130918407226154
19.522,0.0177,0.28842,8.8626,227.3367,41.28925774365027
19.565,-0.3893,1.32605,11.2544,227.2068,41.44933307167507
19.608,0.086,0.1067,10.3602,227.0765,41.611121202601055
19.651,0.6785,-2.06085,5.8303,226.9475,41.774410242420096
19.694,0.2009,2.23201,7.1184,226.8358,41.93948595459386
19.737,0.171,0.96525,13.2224,226.7344,42.10644111424674
19.78,-0.351,-0.74921,13.2392,226.6425,42.275069075167195
19.823,-0.3917,0.12111,9.2397,226.5749,42.445288482056114
19.866,-0.3486,0.38588,8.4257,226.5358,42.617065896165215
19.909,0.1267,-0.78881,9.5066,226.5272,42.790289377948945
19.952,-0.0397,-0.52272,8.8051,226.5391,42.96486863723374
19.995,-0.0206,1.52229,10.4368,226.5582,43.14098436507512
20.038,-0.1498,-0.02497,11.9248,226.5957,43.31858533082257
20.081,-0.4,-0.49247,10.6942,226.6424,43.497531294523704
20.124,-0.3857,-0.80322,9.77,226.6965,43.6776588117953
20.167,-0.5461,-0.52932,10.4523,226.7493,43.85883319291016
20.21,-0.1163,-0.39105,10.2285,226.8035,44.04101116788616
20.253,-0.1762,-1.50777,7.638,226.8627,44.224003705238964
20.296,-0.1331,0.29623,7.4847,226.9094,44.407875858242996
20.339,-0.4623,1.26676,10.1423,226.9634,44.592763831835185
20.382,-0.1283,0.16456,10.1638,227.0305,44.77869735175191
20.425,-0.0828,1.03895,8.7166,227.1033,44.96582114904619
20.468,-0.5186,1.62228,9.4671,227.1882,45.15427948340242
20.511,-0.2348,0.30019,10.116,227.299,45.34407424061788
20.554,-0.102,0.47927,10.4296,227.4096,45.53524895878094
20.597,-0.4599,-0.06589,10.8199,227.5333,45.72772384274426
20.64,-0.9363,1.10352,11.0401,227.6582,45.92151049673404
20.683,-0.1786,-1.87517,10.104,227.8182,46.11634520278859
20.726,-0.6179,0.68871,9.2732,227.9553,46.3122571221619
20.769,-0.066,-1.00738,10.1591,228.108,46.509132915002354
20.812,-0.5461,1.48401,9.8945,228.239,46.707123062201696
20.855,-0.2049,0.95733,8.1659,228.3828,46.90634403474392
20.898,0.177,0.19228,6.8084,228.5439,47.10685628176576
20.941,0.0776,0.00792,7.5051,228.705,47.308677083889535
20.984,-0.6658,1.54462,12.6191,228.8618,47.51191705973309
21.027,-0.3833,-1.94623,12.2707,229.0534,47.716266700546036
21.07,-0.1451,1.73294,12.8669,229.2229,47.921954254212466
21.113,-0.7699,1.14829,13.7037,229.395,48.12902476884806
21.156,0.0501,-0.57013,9.9927,229.5848,48.33741125256407
21.199,-0.1415,0.24761,6.4121,229.7618,48.547132797163044
21.242,-0.254,-0.88616,7.8391,229.9457,48.75804479148656
21.285,-0.4635,0.76637,10.5828,230.0982,48.970202557042846
21.328,0.0022,-0.67551,10.511,230.2485,49.18353369157866
21.371,0.4547,-2.94833,6.4732,230.3721,49.39773945792644
21.414,-0.1379,-0.38841,7.2872,230.4801,49.61280121685571
21.457,-0.3569,-3.73582,10.7504,230.5603,49.828235979817975
21.5,-0.6155,-1.04159,11.0724,230.6403,50.04392352177651
21.543,-0.1187,-2.91412,10.7049,230.7173,50.25957882056656
21.586,-0.5904,-0.80718,10.8941,230.7599,50.475155313332735
21.629,-0.5102,-1.97648,10.6606,230.8084,50.69046906276815
21.672,-0.3522,-2.86803,9.2983,230.8644,50.90525851563562
21.715,-0.8466,-3.17614,9.1451,230.8851,51.11917941669113
21.758,-1.153,0.1738,12.3174,230.9008,51.33231990095591
21.801,-0.4467,-3.42375,9.1307,230.933,51.54438265149986
21.844,-0.0744,-0.38456,6.9221,230.9643,51.75554979706969
21.887,0.0453,-0.88099,7.6918,230.9954,51.96593621786994
21.93,-0.066,-2.67839,8.4568,231.0359,52.17539265652339
21.973,-0.6323,0.33715,9.4659,231.0238,52.38410615239684
22.016,-0.5509,-2.64946,10.0693,231.0508,52.59186151469519
22.059,-0.0996,-1.88177,8.4149,231.0634,52.79862688882634
22.102,-0.2145,-1.79091,9.2828,231.0583,53.00436964595225
22.145,-0.6466,-1.18646,10.924,231.0373,53.20908222002672
22.188,-1.4798,1.63548,13.0776,230.9957,53.41302140486719
22.231,-1.1794,1.01398,11.4627,230.9839,53.61637801875517
22.274,0.3889,-0.55968,6.1308,231.0204,53.819325835110234
22.317,0.2512,-0.62018,4.2597,231.0671,54.02199455729432
22.36,-0.8573,3.37502,10.1459,231.1119,54.224886197843524
22.403,-1.2739,-0.25938,14.07,231.1676,54.4279136231079
22.446,-1.1638,2.2781,12.922,231.2236,54.631353712192684
22.489,0.1195,-1.52878,8.0282,231.354,54.83511884676281
22.532,-0.1738,0.50567,7.4584,231.462,55.039363424613924
22.575,-0.3725,-0.99154,11.1969,231.6084,55.24399957632116
22.618,-1.1195,0.88099,12.752,231.7433,55.44910076272269
22.661,-0.3893,-2.02653,10.4907,231.9204,55.65444005071431
22.704,-0.3833,-0.20284,8.5717,232.0683,55.86005913780763
22.747,-0.1762,-1.2892,9.7221,232.2279,56.06587677112188
22.79,-0.5401,-1.43924,9.849,232.3703,56.271751057829874
22.833,-0.7125,-1.9173,9.5318,232.3914,56.477466613020646
22.876,-0.1893,-3.04843,8.0605,232.4911,56.68274491658319
22.919,-0.2037,-1.7435,9.4288,232.576,56.88750891120622
22.962,-0.3976,-1.62096,9.9998,232.6216,57.09167979131342
23.005,-0.0337,-1.9173,8.2233,232.6446,57.29519377012006
23.048,0.062,-1.15489,6.9664,232.6316,57.49810899270346
23.091,-0.1858,-2.06217,8.9679,232.5924,57.70032135278036
23.134,-0.2636,-1.72106,11.1191,232.5146,57.90177279267937
23.177,-0.3378,-0.89276,12.8082,232.4046,58.10251406833918
23.22,-0.7304,-2.60205,11.1012,232.4143,58.30230601490426
23.263,-0.3031,-0.9284,10.1196,232.2833,58.50121755198853
23.306,-0.175,-2.1846,11.434,232.1564,58.699155327717385
23.349,-0.5042,-1.42087,9.8969,232.0138,58.89609657689777
23.392,-0.1965,-1.98968,8.0474,231.8856,59.09198260812319
23.435,-0.0098,-2.15435,7.5314,231.7593,59.286761623985996
23.478,-0.1882,-0.83094,9.7341,231.6027,59.4805453002452
23.521,-0.7616,-0.76505,10.098,231.4628,59.67336914071336
23.564,-0.7053,-0.32131,10.4799,231.3436,59.86533406495122
23.607,-0.0649,-2.87067,9.2517,231.2857,60.056262322236854
23.65,-0.5724,-1.63944,10.8606,231.2158,60.2460975223055
23.693,-0.8885,-3.78719,11.6028,231.2009,60.43445099400282
23.736,-1.1446,-2.02125,13.3098,231.1954,60.62118343745431
23.779,-1.3122,0.6215,12.4934,231.2091,60.80651424650747
23.822,-0.8466,-0.2607,9.7856,231.2774,60.99057977268817
23.865,-0.7987,1.53934,8.13,231.4199,61.17375953285299
23.908,-0.4539,0.92972,6.2888,231.5523,61.35635614004286
23.951,-0.2923,0.561,5.6352,231.7464,61.538612396295
23.994,-0.2217,-0.61754,6.6312,231.9916,61.72059250837211
24.037,0.098,-1.1825,8.1958,232.2572,61.90231644783921
24.08,-0.0577,-0.48719,11.1538,232.4999,62.08387896461824
24.123,-0.7987,-0.748,12.3952,232.7375,62.265234596547145
24.166,-0.6239,-0.33715,12.2624,232.9623,62.44642248941496
24.209,-0.5341,-0.63602,11.8901,233.1844,62.62744796938528
24.252,-0.321,-2.01872,9.8107,233.4313,62.8081495001941
24.295,-0.2372,-0.75449,10.2321,233.6522,62.98856898783253
24.338,-0.2336,-1.03367,11.0078,233.8763,63.168705482388475
24.381,-0.2803,-2.74428,9.0015,234.1215,63.34831182427636
24.424,-0.2983,-1.36158,8.4699,234.3303,63.52735674811134
24.467,0.0537,-3.29725,8.5035,234.5498,63.705583883793395
24.51,-0.418,-1.71446,9.4228,234.7027,63.88292462291701
24.553,0.1147,-2.50195,9.6096,234.831,64.05927296677812
24.596,-0.3725,-1.34178,9.6204,234.9139,64.23463505768129
24.639,-0.2372,-1.44452,9.6587,234.9613,64.40901885286118
24.682,-0.5257,-1.33793,10.3638,234.9661,64.58241021789465
24.725,-0.7197,-3.77927,9.1391,234.9738,64.75442661319758
24.768,-0.6885,-2.1648,9.0853,234.9362,64.92495531978089
24.811,-0.3246,-3.22751,10.2393,234.8759,65.09378946611832
24.854,-0.6981,-2.61646,10.5218,234.7702,65.26078201212329
24.897,-0.4635,-1.78299,10.4392,234.6269,65.42594787251214
24.94,-0.0732,-2.7258,10.0657,234.6554,65.58921497218932
24.983,0.1123,-2.33739,8.877,234.4635,65.75059605375866
25.026,-0.1726,-3.16294,10.0046,234.2336,65.90994900456974
25.069,-0.6814,-1.44584,10.6846,233.9397,66.06732657646404
25.112,-0.3342,-2.8127,9.0637,233.6425,66.2226246532072
25.155,-0.4348,-1.2023,9.3809,233.3055,66.37596631507462
25.198,-0.2336,-1.80532,9.1092,232.9499,66.52740133437224
25.241,-0.3019,-3.96627,7.4764,232.5589,66.67665711355843
25.284,-0.3222,0.19228,9.1272,232.1101,66.82407947193451
25.327,0.1422,-3.09188,10.6295,232.1164,66.96956778368326
25.37,-0.2624,-2.02785,9.6204,231.6454,67.11313310725868
25.413,0.0046,-0.86779,9.7568,231.1404,67.25498432760777
25.456,0.2177,-2.39393,9.8993,230.646,67.3951170499475
25.499,-0.1953,-1.78959,10.3302,230.1366,67.5335626481394
25.542,-0.1271,-1.7039,11.428,229.6489,67.6703699344746
25.585,-0.0984,-1.25224,11.7716,229.1709,67.80565110989735
25.628,0.2177,-2.69555,9.211,228.7345,67.93933866246465
25.671,0.1159,-2.28998,7.9767,228.3153,68.0714171094581
25.714,0.0836,-0.6479,10.2584,227.9012,68.20210436447667
25.757,-0.0864,-0.98362,9.8861,227.5311,68.33152755131471
25.8,0.1554,-1.91466,7.4656,227.2101,68.45969678621917
25.843,0.2225,-1.5499,7.8786,226.9132,68.5866816848948
25.886,-0.0601,-1.17194,10.3865,226.6442,68.71256461869166
25.929,0.0956,-2.31891,12.254,226.4104,68.83727348484612
25.972,0.4224,-1.45376,12.2384,226.2068,68.96090780106859
26.015,0.0788,0.48587,12.0194,226.0344,69.0837947724146
26.058,0.2727,-2.99574,10.8965,225.9145,69.20575053181925
26.101,-0.2384,-0.45694,8.9165,225.8095,69.32691323784597
26.144,-0.0541,-2.06734,8.8889,225.758,69.44719739113665
26.187,-0.3701,-1.51041,9.0637,225.7472,69.5665677942242
26.23,-0.7221,-0.94809,8.385,225.783,69.68503113986071
26.273,-0.5461,-1.86197,8.689,225.8756,69.80248299154088
26.316,-0.9471,0.37532,8.9679,225.9715,69.91910397690673
26.359,-1.0297,1.68025,11.4435,226.139,70.03523577960976
26.402,-0.2301,-1.90542,9.3582,226.3585,70.15076510674774
26.445,-0.8298,1.54858,10.4523,226.6191,70.26601677799343
26.488,-0.3725,0.64394,12.9543,226.873,70.3812083542152
26.531,-1.0537,0.02244,12.3043,227.1775,70.49636320719465
26.574,-0.9723,-0.8151,8.5561,227.5451,70.6113913098732
26.617,-1.0261,3.1999,8.1587,227.9588,70.72678716121413
26.66,-0.0218,1.5301,10.5996,228.3604,70.84287664530626
26.703,-0.023,0.34232,8.0486,228.7768,70.95978116748418
26.746,-0.2468,-0.54912,6.3762,229.2235,71.07745380795303
26.789,-0.4599,0.38324,7.9875,229.6572,71.19596199002869
26.832,-1.0177,-0.05401,10.9815,230.0918,71.31523580963155
26.875,-1.1458,-0.75449,11.1646,230.5206,71.43509559014697
26.918,-1.3194,-1.73426,10.1375,230.9484,71.55521660250737
26.961,-0.6598,-1.04291,9.5569,231.3379,71.67548695859846
27.004,-0.6838,-2.81006,9.3367,231.7257,71.79554609348766
27.047,-1.1614,2.25566,11.5992,232.0398,71.91574891914702
27.09,-0.5988,-1.56442,11.7177,232.3319,72.03592758492475
27.133,-1.1351,0.06853,10.4811,232.5751,72.15610436087746
27.176,-0.7963,-3.45796,11.4052,232.8705,72.2758265492506
27.219,-0.9208,-2.22937,14.2591,233.114,72.39485040322258
27.262,-1.7755,1.43792,14.6003,233.2863,72.5133890574096
27.305,-0.3258,-5.54906,8.8638,233.5022,72.6307892366283
27.348,-1.8521,2.99706,5.4485,233.7087,72.74752742007512
27.391,-0.5772,0.68211,8.0198,233.8507,72.86384869222958
27.434,-0.1044,-2.11739,5.9261,234.0824,72.97962130125325
27.477,-0.0277,-1.80268,4.9529,234.2672,73.09478143093072
27.52,-0.4455,-0.87175,7.0394,234.3591,73.2093577166503
27.563,-0.8944,-0.67947,9.2816,234.4171,73.32335066828131
27.606,-0.9519,1.089,9.8227,234.414,73.43701373615832
27.649,-0.9519,-2.43342,7.6296,234.508,73.55005902607557
27.692,-0.6826,1.27732,10.359,234.4578,73.66280435289107
27.735,-0.6802,0.97713,14.3681,234.4029,73.77549299715962
27.778,-1.2344,-2.25038,13.0201,234.3807,73.88780429897558
27.821,-1.5696,1.65132,10.1579,234.2652,73.99998428193568
27.864,-0.6706,-2.30043,6.4073,234.2825,74.11178041554456
27.907,0.4104,-2.06217,3.0184,234.1978,74.22312806272792
27.95,0.1626,1.14697,6.9616,234.0325,74.33441242099583
27.993,-0.2911,2.22013,11.2676,233.8604,74.44608577414114
28.036,-0.7939,-1.31417,8.9991,233.7847,74.55797502879643
28.079,-0.5892,1.23783,8.2461,233.6321,74.67032605808336
28.122,-0.3641,-0.53724,11.9092,233.5458,74.78312505513621
28.165,-0.2731,-3.19198,16.2906,233.4965,74.89597722753436
28.208,-1.8449,-1.82776,16.3972,233.4205,75.00854410564939
28.251,-2.2962,-0.28842,15.0325,233.3489,75.12069715588389
28.294,-1.1985,-1.1957,11.2795,233.336,75.23231589843544
28.337,-0.1702,-2.67575,6.5378,233.3383,75.34319243830446
28.38,-0.169,-0.75845,5.9632,233.3935,75.45342409276942
28.423,-0.6023,-2.552,6.6887,233.4452,75.56278094248584
28.466,-0.5832,-1.70522,5.8746,233.5861,75.6711838690438
28.509,-0.1091,-4.37976,6.2002,233.6877,75.77821761361368
28.552,-0.339,-2.66651,9.26,233.8559,75.88373572087133
28.595,-1.1925,0.12375,13.068,233.9323,75.98792369412524
28.638,-1.3888,-0.53856,12.4264,234.025,76.090827955137
28.681,-0.2983,-1.80532,9.029,234.1514,76.19242757618244
28.724,-0.0517,0.74932,9.4791,234.1703,76.29311446771747
28.767,0.1099,-2.34784,10.0824,234.2393,76.39279633379228
28.81,-0.5904,1.14037,10.8223,234.1969,76.49183213116198
28.853,0.177,-2.24389,10.8665,234.1962,76.59012602460838
28.896,-0.157,-2.78773,8.3455,234.1664,76.6874707923842
28.939,-0.2133,0.44242,9.2301,234.0126,76.78415852666781
28.982,0.329,-1.03499,12.0529,233.8791,76.88029233893685
29.025,0.0644,-1.62624,11.4388,233.7243,76.97584533653354
29.068,-0.2743,-0.67023,9.6192,233.5348,77.07089843483645
29.111,0.4774,-1.97395,8.0737,233.3642,77.16541336336066
29.154,0.73,-0.79409,7.2549,233.1599,77.25956171232221
29.197,0.1446,-0.35816,8.9787,232.9354,77.3534969507432
29.24,-0.2049,1.70786,10.1662,232.7001,77.44763044108338
29.283,-0.1953,-0.65967,8.7261,232.5099,77.54197622279726
29.326,-0.2983,1.16402,7.954,232.3129,77.63681193613058
29.369,-0.4156,-0.95997,9.0051,232.1647,77.73205306832294
29.412,-0.6849,1.45112,11.0485,232.0075,77.82795951443055
29.455,-0.7113,3.13797,12.1175,231.8971,77.9250201025386
29.498,-0.3797,-1.11144,8.8877,231.8054,78.02306794116548
29.541,0.4008,-0.08426,8.6411,231.7128,78.12219663524806
29.5839999999999,0.3529,0.67551,13.5038,231.6296,78.22260079951477
29.6269999999999,0.1123,-0.27258,14.5081,231.5684,78.3242844990812
29.67,-0.2708,-0.87835,10.6606,231.515,78.42711626314843
29.713,-0.5724,0.50039,7.9085,231.4513,78.53115485944402
29.756,-0.5114,-0.1672,8.2389,231.4032,78.63635883791304
29.7989999999999,-0.0649,-1.98968,8.3646,231.3658,78.74246205644057
29.8419999999999,-0.1905,-1.60391,9.7604,231.2852,78.84926943594327
29.8849999999999,-0.8454,-0.88495,11.1491,231.1532,78.95664280896814
29.928,-0.8226,-0.91124,11.3119,231.0062,79.06445676779254
29.971,-0.2396,-1.22199,9.5007,230.8101,79.17261537992498
30.0139999999999,-0.491,-0.15015,9.6491,230.5338,79.281169263794
30.0569999999999,-0.5353,-1.24828,11.2257,230.2134,79.3899907313978
30.0999999999999,-0.6478,-1.8843,10.0322,229.8456,79.4988546068567
30.1429999999999,-1.1051,0.02365,10.778,229.4398,79.6078021083483
30.1859999999999,-0.5748,-0.38192,11.2712,229.005,79.71686684799855
30.2289999999999,0.0297,-0.01188,10.0441,228.5313,79.82620265975135
30.2719999999999,0.0201,0.08822,8.9787,228.0244,79.93596269157128
30.3149999999999,-0.576,-0.36476,9.5222,227.5296,80.04615028097378
30.3579999999999,-0.916,-2.14247,9.345,227.0423,80.15645681651169
30.4009999999999,-1.0584,0.49115,10.5541,226.4853,80.26699720690266
30.4439999999999,-1.1027,-0.16192,10.4823,225.939,80.37777019076597
30.4869999999999,-0.4288,-2.00816,8.1934,225.4307,80.48856163574257
30.5299999999999,-0.8573,1.62228,9.5497,224.8528,80.59969655295276
30.5729999999999,-0.2791,0.16984,10.6283,224.3209,80.71130546754193
30.6159999999999,0.481,-1.07844,8.039,223.8218,80.82339348151334
30.6589999999999,0.3086,0.36212,7.9241,223.2849,80.936170555879
30.7019999999999,-0.3677,-0.60049,9.8095,222.7908,81.04960351538662
30.7449999999999,-1.141,-2.91412,10.5601,222.3347,81.1632190371383
30.7879999999999,-1.9611,-5.00258,10.2141,221.8412,81.27617703101697
30.8309999999999,-1.7109,-5.01314,10.2716,221.3586,81.38774535957981
30.8739999999999,-1.5935,-4.15844,11.8374,220.9031,81.49741028289093
30.9169999999999,-1.7863,-4.42838,11.7309,220.4648,81.60464607282292
30.9599999999999,-1.3398,-1.42615,11.8494,220.0514,81.7094971478124
31.0029999999999,-0.8466,-2.03049,8.8434,219.6749,81.81196116000349
31.0459999999999,-0.8813,0.18304,8.61,219.2707,81.91238034538696
31.0889999999999,-0.7532,-1.81588,7.0119,218.9623,82.0107628055018
31.1319999999999,-1.3661,-0.91784,7.717,218.6444,82.10719322629208
31.1749999999999,-1.171,-1.5565,8.9033,218.3738,82.20166850007237
31.2179999999999,-0.922,-5.1579,7.8798,218.0994,82.29364382799977
31.2609999999999,-1.2919,-0.4411,9.8777,217.8275,82.38333379116743
31.3039999999999,-0.7604,-1.76979,10.9875,217.5876,82.47077776101997
31.3469999999999,-0.7316,-4.71944,10.3925,217.2886,82.55554733543669
31.3899999999999,-0.9998,0.08954,12.0972,216.9203,82.63798940968533
31.4329999999999,-0.2169,-3.31837,12.6909,216.5816,82.71795775430756
31.4759999999999,-0.7879,-2.63098,9.7868,216.202,82.79536989917024
31.5189999999999,-0.5377,-1.51041,8.2281,215.7347,82.87035488335242
31.5619999999999,-0.2432,-1.38402,8.6854,215.2183,82.94307909647814
31.6049999999999,-0.236,-2.48743,7.5386,214.7169,83.01351728262331
31.6479999999999,0.1087,-4.01368,8.4568,214.1483,83.0814379257506
31.6909999999999,-0.345,-1.75131,10.3278,213.5869,83.14694538255601
31.7339999999999,-0.3869,1.29316,12.7125,212.9501,83.21061496411562
31.7769999999999,0.7803,-5.96255,10.6187,212.3806,83.2719251988827
31.8199999999999,-0.5197,0.24761,10.0932,211.7691,83.3312647993414
31.8629999999999,0.0118,-3.38415,12.7568,211.2483,83.38845719454504
31.9059999999999,-0.6155,0.12639,11.7728,210.6299,83.44384123919644
31.9489999999999,0.0118,-2.89696,6.8048,210.0367,83.4973013705663
31.9919999999999,-0.6323,-4.56665,5.2581,209.4357,83.5484002726332
32.0349999999999,-0.6682,3.39999,9.6802,208.8577,83.59801829920049
32.0779999999999,0.6642,-6.04285,10.9491,208.2597,83.6455662306716
32.1209999999999,-0.5736,1.82248,10.8594,207.5934,83.69165219487971
32.1639999999999,0.5074,-1.86857,12.6454,206.9958,83.736338672011
32.2069999999999,-0.406,0.43197,12.1103,206.3191,83.7799610781082
32.2499999999999,0.2967,-1.64472,9.9053,205.697,83.82255698000125
32.2929999999999,0.232,-1.2496,11.0868,205.0135,83.86421690690314
32.3359999999999,0.4343,-3.55278,10.0944,204.3256,83.90467004241137
32.3789999999999,-0.3893,0.10142,9.5749,203.551,83.94418053962194
32.4219999999999,-0.1403,-3.19066,6.6851,202.8294,83.98247908154428
32.4649999999999,-0.1343,-1.84349,5.5945,202.1514,84.01954086765667
32.5079999999999,-0.0014,-1.93435,7.5099,201.4802,84.05534151597146
32.5509999999999,-0.6143,-1.6434,8.7369,200.8409,84.08984612479057
32.5939999999999,-0.3749,-2.15567,9.1487,200.2555,84.12296363433559
32.6369999999999,-0.6778,-2.7456,9.9041,199.7301,84.1544867267148
32.6799999999999,-0.6622,-1.91994,12.1905,199.2403,84.18436412489673
32.7229999999999,-0.2504,-0.61754,14.0137,198.7853,84.21280118669549
32.7659999999999,-0.0828,-2.48479,13.4319,198.3945,84.23969553402294
32.8089999999999,-0.7017,-0.82434,9.6263,198.0198,84.2651651296589
32.8519999999999,-0.1044,-1.99892,8.9979,197.6903,84.28918273735137
32.8949999999999,-0.2576,-1.38402,8.1623,197.3594,84.31180898535865
32.9379999999999,-0.4419,-3.99124,6.3942,197.0326,84.33265558144946
32.9809999999999,0.062,-0.2805,7.4081,196.7035,84.35202573873539
33.0239999999999,-0.5557,-2.15435,9.94,196.3906,84.36982776841592
33.0669999999999,-0.6419,-0.06842,9.1846,196.0213,84.38631175797364
33.1099999999999,-0.7568,-3.63044,8.4412,195.6889,84.40111020116063
33.1529999999999,-0.3761,-1.79344,10.9049,195.2618,84.41422837160096
33.1959999999999,-0.5581,0.28974,13.8605,194.8075,84.42599487122598
33.2389999999999,0.0477,-3.53958,13.8701,194.3746,84.43613594893392
33.2819999999999,-0.8011,0.57673,10.3374,193.87,84.44499919640373
33.3249999999999,-0.4635,-0.97449,9.4336,193.4076,84.45267581749843
33.3679999999999,-0.412,-1.24311,7.8798,192.9739,84.45920889300794
33.4109999999999,-0.6311,-1.67761,5.5275,192.5827,84.46454544439321
33.4539999999999,-0.5293,-2.08846,6.5618,192.2161,84.46857984200307
33.4969999999999,-0.345,-2.90092,9.6132,191.867,84.47110037531266
33.5399999999999,-0.248,-1.53538,10.5697,191.5078,84.47214969550957
33.5829999999999,-0.2648,-3.92282,8.9931,191.2205,84.47137126820638
33.6259999999999,-0.0301,-0.3476,8.6232,190.8704,84.46905416057817
33.6689999999999,-0.3438,0.25806,11.5226,190.5232,84.46552970418769
33.7119999999999,-0.0373,-2.92732,10.8725,190.2317,84.4605993747597
33.7549999999999,-0.9196,-0.04741,10.353,189.9089,84.45447809234135
33.7979999999999,-0.5401,-1.45772,11.9547,189.6235,84.44716209490596
33.8409999999999,-0.0864,-3.48557,10.3362,189.3881,84.4383544127107
33.8839999999999,-0.3342,1.22595,10.1854,189.1064,84.4285436101623
33.9269999999999,0.2344,-1.991,9.8741,189.1013,84.41768980630539
33.9699999999999,-0.4096,-1.52746,7.9516,188.9408,84.40577460077996
34.0129999999999,-0.7783,0.86119,10.4942,188.7968,84.39314387530547
34.0559999999999,-0.4024,-3.6146,10.6199,188.7796,84.37940192630296
34.0989999999999,-0.9148,0.96657,9.8191,188.7395,84.36490568058176
34.1419999999999,-1.2117,-1.7435,10.5158,188.7735,84.34950090141996
34.1849999999999,-1.3864,-0.49115,8.2461,188.8256,84.33324161487668
34.2279999999999,-1.0872,1.50777,7.4045,188.9218,84.31653683361726
34.2709999999999,-0.8454,0.88627,8.6663,188.9869,84.29967468107789
34.3139999999999,-0.3031,-4.20189,7.5997,189.1154,84.28211724606916
34.3569999999999,-1.0896,7.30169,11.5872,189.255,84.26522516753498
34.3999999999999,0.3362,2.1978,15.6801,189.3259,84.24950355861488
34.4429999999999,-0.1678,-2.05293,11.0078,189.4548,84.23465407288606
34.4859999999999,-0.0936,-0.74536,8.373,189.5325,84.22063251377674
34.5289999999999,-0.2145,-1.68289,8.4604,189.6145,84.20723180555609
34.5719999999999,-1.742,-1.2694,9.2828,189.6532,84.19419946617722
34.6149999999999,-1.0465,-0.26862,10.0154,189.6386,84.18153807359549
34.6579999999999,-1.1817,-1.804,7.7206,189.6429,84.16898212239296
34.7009999999999,-1.0704,0.88099,7.6571,189.5425,84.15675255134418
34.7439999999999,-0.9052,0.17644,9.4947,189.4403,84.14494616477727
34.7869999999999,-1.39,-0.8019,9.7305,189.3357,84.13344485780424
34.8299999999999,-0.7448,-0.53856,9.102,189.199,84.12224377841291
34.8729999999999,-0.6885,1.75395,11.1491,188.9857,84.11172916486395
34.9159999999999,0.408,-2.18064,13.1279,188.873,84.10168388008034
34.9589999999999,-0.351,2.03313,11.6985,188.664,84.09255460830764
35.0019999999999,0.5361,3.17878,11.4064,188.5314,84.08501410646844
35.0449999999999,-0.9639,0.91652,12.321,188.3908,84.07915940458567
35.0879999999999,-1.8593,1.5433,9.3929,188.252,84.07510857444693
35.1309999999999,-0.1079,-0.0803,6.6204,188.1923,84.07284614138693
35.1739999999999,-0.5245,-1.50513,4.2214,188.1562,84.07208246898558
35.2169999999999,-0.1295,-0.1606,6.3654,188.1273,84.07281753269565
35.2599999999999,0.9228,-0.74921,12.3964,188.1057,84.0750409105851
35.3029999999999,0.5564,-1.05215,10.8665,188.0828,84.07865995292555
