time,ax,ay,az,yaw,distance
3.311,0.2781,0.789075,10.9446,190.8498,7.4823560276897405
3.354,0.3176,2.005815,9.8804,190.7556,7.644859100713555
3.397,-0.354,1.810935,8.8652,190.677,7.809321524068182
3.44,-0.3947,1.100715,10.3149,190.6258,7.9757679045504855
3.483,0.1572,1.57962,11.4246,190.5861,8.144263082695318
3.526,-0.3683,1.484175,10.9733,190.5585,8.3148869558773
3.569,0.0303,1.215165,9.301,190.5378,8.48763518494657
3.612,-0.2331,0.696045,8.3182,190.5298,8.66243187340367
3.655,0.5977,0.3906,9.8289,190.5297,8.839095171004816
3.698,-0.0583,3.51918,7.5819,190.5312,9.018056071190204
3.741,0.1369,-0.89649,10.3652,190.5432,9.198915823179451
3.784,0.077,0.581595,12.2458,190.5524,9.381577981297646
3.827,-0.5455,1.7682,10.1222,190.5538,9.56620746979367
3.87,0.1764,0.03612,9.8217,190.5608,9.75259762854903
3.913,-0.1804,0.789075,8.3732,190.5657,9.940719322655955
3.956,0.0794,-1.19574,9.9139,190.5793,10.130179177881217
3.999,-0.0918,-1.25475,10.9374,190.596,10.320623972755158
4.042,-0.1804,-1.94355,10.4167,190.6121,10.511620094490347
4.085,0.3009,-2.261595,9.3309,190.6198,10.70268716339787
4.128,0.0734,-1.43955,9.1609,190.631,10.893552774718678
4.171,0.2338,-1.86438,9.4805,190.6413,11.083885692328016
4.214,0.4876,-0.796005,9.6481,190.6477,11.27355827150722
4.257,0.4625,-0.603645,9.5991,190.6526,11.462491443321433
4.3,0.5858,-0.890295,10.455,190.6572,11.650555295285114
4.343,0.3763,-0.110985,10.3999,190.6574,11.837784726408675
4.386,0.4277,0.405615,9.7666,190.6543,12.02429879821418
4.429,0.247,-0.11844,10.0049,190.6542,12.210124905729378
4.472,0.0878,-1.027215,10.5304,190.6592,12.395138568082666
4.515,0.3308,-0.369915,9.4901,190.6586,12.579326961658586
4.558,0.6516,-0.63882,8.7156,190.6577,12.762609305236827
4.601,0.5475,-1.19322,9.3034,190.6605,12.944822427969154
4.644,0.5989,-1.10145,10.3652,190.6578,13.125832209719592
4.687,0.3607,-0.66402,9.8935,190.6486,13.305611408657173
4.73,0.3164,-0.856275,9.5811,190.6378,13.484104751570213
4.773,0.7282,-0.710535,9.6721,190.6236,13.661260068787211
4.816,0.6432,0.058695,9.8528,190.5999,13.837171810752093
4.859,0.2302,1.717905,10.0324,190.56,14.012245603392333
4.902,0.399,1.119615,10.3903,190.5332,14.18672949765448
4.945,0.824,0.03738,11.6629,190.5301,14.360626898580524
4.988,0.5307,1.68903,11.3396,190.5148,14.534251844979275
5.031,-0.0691,0.29631,10.0324,190.5247,14.707682803823507
5.074,0.1249,-1.381695,9.5907,190.5584,14.880681636752247
5.117,0.3978,0.253575,9.4482,190.5713,15.053303313632815
5.16,0.2685,-0.33096,9.1418,190.5903,15.22550328805823
5.203,0.3966,1.85871,8.5791,190.57,15.39761816808856
5.246,0.636,-0.04053,9.0077,190.5684,15.569599970907351
5.289,0.3332,0.37422,9.4291,190.553,15.741499362762632
5.332,0.1201,1.627395,8.8365,190.5055,15.913597188098718
5.375,0.5223,-0.780885,9.1454,190.4839,16.08569459156862
5.418,0.6815,-0.015435,10.5603,190.4379,16.257736328034706
5.461,0.259,-0.016695,10.795,190.3852,16.429701629348482
5.504,0.2051,0.011025,10.0947,190.32,16.601580443081335
5.547,0.3751,-1.039815,10.3592,190.2584,16.7731671455387
5.59,0.4792,1.0857,9.0783,190.1527,16.944643397599197
5.633,0.1596,1.101975,8.5097,190.0444,17.116197628703855
5.676,-0.0607,-2.008965,11.1134,189.9729,17.28746760888696
5.719,-0.1924,1.832355,10.382,189.8491,17.45881213978915
5.762,0.4984,-0.369915,10.4514,189.7459,17.63011895655169
5.805,0.3835,-0.40509,10.3089,189.6401,17.80128883929472
5.848,0.3463,0.706125,9.9342,189.5253,17.972430444988152
5.891,0.1871,-0.085785,10.0133,189.422,18.143513424583002
5.934,0.3643,-0.808605,10.674,189.3282,18.3143711545893
5.977,0.4062,0.9198,9.6601,189.2157,18.485154538800888
6.02,0.5295,0.02352,8.9227,189.1186,18.655833246739185
6.063,0.7115,0.02604,9.0436,189.0248,18.826367691939147
6.106,0.6372,-2.450175,10.5687,188.9702,18.996292438140728
6.149,0.4445,-0.860055,10.4681,188.8989,19.16548150425584
6.192,0.6612,-1.95363,9.0077,188.8531,19.333614385697377
6.235,0.8551,-0.30198,7.4096,188.7867,19.5006791613721
6.278,1.0443,-2.338245,8.0859,188.7795,19.66629429846188
6.321,0.9868,-1.24719,10.1425,188.7519,19.83031203769258
6.364,0.4505,-0.31836,9.9115,188.7126,19.992800064673176
6.407,0.6025,-1.76379,10.1234,188.7086,20.153555010152054
6.45,0.1033,-1.02228,10.3628,188.7002,20.312559221204843
6.493,-0.0523,-1.34778,10.4095,188.7049,20.46975089443363
6.536,0.1105,0.258615,9.8361,188.6875,20.625344956856928
6.579,0.2685,-0.953085,9.3405,188.6992,20.77931129766884
6.622,0.1512,-0.22407,9.7176,188.6998,20.93175910333044
6.665,0.4014,-0.533295,9.9761,188.7074,21.082714860877186
6.708,0.6468,-0.963165,10.4406,188.7194,21.232109773007668
6.751,0.5247,-0.633885,9.8157,188.7244,21.3799483460265
6.794,0.3104,-2.690205,11.1625,188.7571,21.525889781680725
6.837,0.1931,0.859425,9.5907,188.7316,21.67025776602591
6.88,0.3092,-1.473465,8.6426,188.7492,21.812926897308216
6.923,0.2973,-0.103425,9.5607,188.7482,21.95402525241835
6.966,0.4242,-1.394295,10.0899,188.7712,22.093433243353168
7.009,0.2637,0.526365,10.115,188.7683,22.231390958425813
7.052,0.1189,-0.67914,10.0216,188.7917,22.36791405445824
7.095,0.4553,0.96999,10.2946,188.7976,22.503280970495673
7.138,0.3487,2.673195,9.1501,188.8303,22.638047377756187
7.181,0.6085,-0.74697,10.6357,188.8658,22.772096584161215
7.224,0.2685,-0.50316,11.7191,188.9006,22.905390799522692
7.267,0.3404,0.92484,9.5763,188.9175,23.038140276645304
7.31,0.4529,-0.99456,8.4235,188.9674,23.170190915683563
7.353,0.745,-1.065015,9.4877,189.0146,23.301370669346557
7.396,0.059,1.277955,9.5476,189.0211,23.43198339729695
7.439,0.1177,-0.57225,10.856,189.0544,23.56197559636622
7.482,0.3906,1.195005,9.9199,189.0575,23.691587438836603
7.525,0.4325,1.51935,8.73,189.0533,23.821088244530582
7.568,0.5139,-0.91413,10.3891,189.089,23.95029020968446
7.611,0.4637,0.8946,10.3293,189.0948,24.079343089890575
7.654,0.5894,-0.12852,10.0659,189.1137,24.20819408367088
7.697,0.5056,0.849345,8.2296,189.1127,24.336971950664324
7.74,0.4708,1.78584,7.0672,189.092,24.465957817132313
7.783,0.7366,2.399145,8.6533,189.0743,24.59549122998685
7.826,0.3763,1.9467,10.5029,189.0773,24.725825255566736
7.869,0.1716,1.381065,11.2379,189.0978,24.85710426750975
7.912,0.1045,1.382325,11.421,189.1251,24.9894633352997
7.955,0.0495,0.12033,12.0794,189.1714,25.12280888611711
7.998,0.3882,0.866985,9.6876,189.2104,25.257161243486465
8.041,0.0267,-1.028475,7.9243,189.2877,25.392236626570643
8.084,0.4182,-1.909635,8.9418,189.3824,25.527597764440593
8.127,0.4589,-1.18062,10.1844,189.4616,25.66297490677635
8.17,-0.1564,-0.56973,8.8688,189.5351,25.798277688181383
8.213,0.1524,-2.614815,9.1238,189.6034,25.933047254506267
8.256,0.5941,-0.30828,8.791,189.6856,26.06723779500507
8.299,0.6839,-0.03801,8.967,189.7757,26.2008481168358
8.342,0.6408,-1.240995,10.3832,189.8854,26.333671859351867
8.385,0.9114,0.2184,11.196,189.9826,26.465755728560932
8.428,0.0674,0.021,10.6645,190.0991,26.59717130887389
8.471,0.0686,-0.256725,9.8804,190.2309,26.727935009654285
8.514,0.1093,-0.65142,9.7343,190.3705,26.85799040457787
8.557,0.241,-0.38619,10.4035,190.517,26.987322832676657
8.6,-0.3157,-2.11953,11.3444,190.6881,27.11566194698133
8.643,-0.1481,2.000775,9.4985,190.8145,27.243464815165034
8.686,-0.0714,-0.532035,9.5117,190.9655,27.37069898832387
8.729,0.0351,-0.32466,12.2698,191.1036,27.497363283810774
8.772,0.0794,2.067345,10.6645,191.2034,27.623866649006487
8.815,-0.2414,1.137255,9.6003,191.2895,27.750440911207537
8.858,-0.026,-1.328985,10.613,191.3645,27.876852501425834
8.901,0.0339,2.39799,7.2539,191.4121,28.00353017173747
8.944,0.8,-0.871395,7.9411,191.4367,28.130236234214202
8.987,0.7617,0.91728,8.4415,191.4118,28.25706810689579
9.03,0.4541,0.27867,9.611,191.3613,28.384026853299716
9.073,0.2949,0.411915,9.7307,191.297,28.511148672036786
9.116,0.4996,0.692265,10.7495,191.2035,28.638498422470004
9.159,0.0842,1.711605,10.5831,191.0804,28.766342172814728
9.202,0.0495,1.127175,11.105,190.9427,28.894821282466502
9.245,-0.1708,1.025325,11.2918,190.7953,29.02406264809818
9.288,-0.0906,2.18421,9.799,190.6399,29.154373535599753
9.331,0.0219,1.049265,8.6102,190.4899,29.285826284521736
9.374,0.7426,0.159285,9.4985,190.3495,29.418276256930298
9.417,0.077,2.73987,8.6629,190.1852,29.55208888881248
9.46,0.5283,0.673365,8.3182,190.0451,29.687202097954106
9.503,0.6911,0.46473,9.6134,189.9115,29.82351113206878
9.546,0.2709,0.10773,10.771,189.7877,29.960893579764303
9.589,0.1524,2.36775,8.8999,189.6358,30.099636462213432
9.632,0.3906,-0.454125,9.9797,189.5211,30.239494892034227
9.675,-0.1074,-0.2982,12.1597,189.4132,30.380315034711764
9.718,-0.1026,3.13698,10.601,189.2794,30.522547108356243
9.761,0.0207,-0.32718,10.0121,189.185,30.665992570356295
9.804,0.2661,1.919085,8.4714,189.0806,30.810838100842393
9.847,0.6181,-0.796005,8.6055,189.0117,30.956758336613266
9.89,0.3511,1.477875,8.7132,188.928,31.1038711994407
9.933,0.4361,1.00653,7.9243,188.8558,31.252195105686805
9.976,0.5534,0.875805,8.7024,188.7957,31.40171467397965
10.019,0.259,-0.807345,10.5292,188.7657,31.55215173064152
10.062,0.2183,2.88435,9.5165,188.6979,31.703890668912557
10.105,0.1201,-1.54644,11.7921,188.6871,31.856527580108573
10.148,-0.3815,0.03738,13.9134,188.6711,32.010010566522155
10.191,-0.3276,2.235765,11.6796,188.6474,32.16466446169004
10.234,-0.3013,2.268525,8.2966,188.6245,32.32078498104858
10.277,0.4661,0.65709,8.2116,188.6216,32.478300760278024
10.32,-0.1074,-0.358575,10.4574,188.6308,32.63702061926784
10.363,-0.33,1.802115,10.2036,188.6264,32.79715963089955
10.406,-0.1133,0.409395,8.6186,188.6272,32.958656054912886
10.449,0.3882,0.64701,8.2356,188.6222,33.12145414763318
10.492,0.3475,0.259875,10.1198,188.6103,33.2854409421815
10.535,0.4134,1.17621,10.1581,188.5829,33.4506656301134
10.578,0.138,2.063565,9.0544,188.5399,33.61734607753775
10.621,0.5558,-0.708015,10.0288,188.5121,33.785171613665355
10.664,0.2278,1.205085,10.2455,188.4663,33.9542155540468
10.707,0.1452,1.388625,9.4027,188.4146,34.1245818155601
10.75,0.0938,2.12772,8.8054,188.3538,34.29649392370698
10.793,0.0064,-2.858625,11.0128,188.3029,34.46931095022007
10.836,-0.2271,2.861775,9.9749,188.2406,34.64344968343182
10.879,-0.1756,0.82803,8.5707,188.1902,34.81893462430014
10.922,-0.1313,1.34337,9.7535,188.1395,34.995871945740866
10.965,-1.0016,-1.655745,11.2965,188.0889,35.17391861979058
11.008,-0.6544,2.39295,11.1637,188.0372,35.35342664262973
11.051,-0.3384,4.3701,6.4662,187.9873,35.53502294280588
11.094,0.3332,-3.901905,10.5292,187.9359,35.71780939367549
11.137,0.2422,1.00023,12.7103,187.8834,35.901819119522045
11.18,-0.0116,2.73609,10.3425,187.8252,36.08739785201599
11.223,-0.008,1.6086,7.3162,187.7626,36.27466459682019
11.266,0.5917,-2.03028,9.5931,187.7023,36.46305846442561
11.309,-0.3971,1.84107,11.1325,187.6396,36.652814482839716
11.352,0.2111,1.25538,9.362,187.5738,36.84399416995315
11.395,0.4385,-0.611205,8.5791,187.514,37.03631698392082
11.438,0.5247,0.328965,9.0999,187.4565,37.22968291827322
11.481,0.5163,1.08066,9.6386,187.3958,37.42413013874349
11.524,0.8216,-0.700455,10.6597,187.3422,37.61936518903414
11.567,0.7186,0.96873,10.3377,187.2828,37.81541565896298
11.61,0.6109,-1.565235,12.4278,187.24,38.01188546721408
11.653,0.8695,3.15462,9.5081,187.1561,38.20919689449756
11.696,0.7522,-1.42443,9.2327,187.1206,38.406963098118986
11.739,0.3559,2.003295,9.113,187.1044,38.605450139483786
11.782,0.9868,-1.01472,9.5248,187.0683,38.804333013171096
11.825,1.1963,1.892625,8.724,186.9914,39.00379417687352
11.868,0.9102,0.90972,8.0967,186.9367,39.20385500064606
11.911,1.0586,-1.115205,10.7207,186.9343,39.404179181636046
11.954,0.4756,-0.2919,13.0311,186.9201,39.604652500055835
11.997,0.9257,3.94653,7.8369,186.8929,39.805851917369544
12.04,1.486,-1.09767,7.7986,186.9186,40.00739529529811
12.083,1.1281,-0.82488,11.9909,186.938,40.209015009664384
12.126,0.1045,2.65314,12.3715,186.8912,40.41114504449944
12.169,0.6313,1.52943,9.5835,186.8701,40.61394137795405
12.212,1.4632,-0.12852,9.0508,186.9038,40.81719369895665
12.255,1.0299,0.614355,10.3772,186.9272,41.020874930698774
12.298,0.8862,0.330225,9.3608,186.9638,41.22492476350585
12.341,0.4373,0.677145,8.6653,186.9915,41.429385518644054
12.384,0.7653,2.56137,5.8737,187.0289,41.634586413004726
12.427,1.6081,-1.918455,9.465,187.0715,41.83999483908586
12.47,0.3248,1.193745,12.0806,187.1018,42.04576626827213
12.513,0.5271,2.02839,11.3995,187.1075,42.25216480822835
12.556,0.1919,1.804635,9.3967,187.1079,42.45941866511164
12.599,0.0363,-2.085615,11.6952,187.1922,42.66708833819335
12.642,0.2625,3.098025,9.5117,187.1415,42.875636107680826
12.685,0.478,-0.268065,9.7846,187.1582,43.084890475033724
12.728,0.0159,0.185745,10.6345,187.1545,43.29481285700488
12.771,0.5367,0.701085,11.6617,187.1239,43.50541180878602
12.814,0.399,1.222725,8.9897,187.0578,43.71679494365739
12.857,0.2781,0.72366,7.5867,186.9818,43.92898490535117
12.9,0.3547,-0.195195,8.3457,186.9229,44.14184014512357
12.943,0.5091,1.291815,9.5811,186.819,44.355471917599615
12.986,0.8479,0.432075,9.8971,186.723,44.56980638828266
13.029,0.733,0.99393,8.8545,186.609,44.78488195305754
13.072,0.7773,1.213905,10.2742,186.4963,45.00076677932158
13.115,0.5247,-0.48426,11.3253,186.4228,45.21725606591426
13.158,0.1608,1.108275,11.6162,186.3258,45.43446570905
13.201,0.1811,0.669585,9.86,186.2472,45.65242405096897
13.244,1.0598,1.464015,9.3656,186.1659,45.871217379113304
13.287,0.9581,0.090195,9.283,186.1247,46.090699386097384
13.33,0.5487,2.11386,8.6964,186.0471,46.311115656394534
13.373,0.2949,-0.76461,9.1597,186.0575,46.53222096876424
13.416,0.3487,0.845565,9.0125,186.0347,46.75406286735412
13.459,0.7115,2.8077,6.9116,186.0236,46.97698637959441
13.502,0.6444,-0.176295,9.8445,186.0354,47.20080213543843
13.545,0.077,-0.511875,13.0934,186.0529,47.42533024475616
13.588,0.4553,1.481655,11.4809,186.03,47.650715089953735
13.631,0.9281,1.634955,7.3641,185.989,47.87707329217009
13.674,0.7115,1.367205,6.8086,185.9568,48.10448274278477
13.717,1.2035,-1.580355,12.0459,186.0025,48.332472635916666
13.76,0.6265,1.531845,14.093,185.9853,48.561195411158174
13.803,0.0674,1.129695,11.1062,185.966,48.790766745290284
13.846,0.5403,-0.65142,9.131,185.9853,49.02094905946071
13.889,0.9856,1.15227,7.8465,185.9511,49.25179772088902
13.932,0.5379,0.83055,6.4279,185.9217,49.483345351721866
13.975,0.6133,0.325185,7.2456,185.9198,49.71552931259299
14.018,0.8575,-0.46914,10.2347,185.9482,49.948138080799765
14.061,0.7749,0.581595,11.4019,185.9538,50.18116671391824
14.104,0.5977,1.275435,11.597,185.9509,50.41474351201743
14.147,0.6013,-0.6615,12.7486,186.0039,50.648654486553326
14.19,0.314,-0.58737,13.1568,186.0666,50.8827432479012
14.233,0.8,2.857995,9.6553,186.0512,51.11741494323085
14.276,0.7115,-0.166215,8.317,186.1326,51.35252740510915
14.319,0.5522,-0.075705,8.9562,186.2288,51.58798119364058
14.362,0.4972,2.10756,7.3437,186.2617,51.82406300907376
14.405,0.5475,0.076335,7.874,186.3728,52.06068115816497
14.448,0.7282,0.28371,9.8073,186.477,52.297773618947275
14.491,0.3679,1.634955,10.1485,186.5466,52.535544397259024
14.534,0.1416,-2.06178,10.8189,186.6925,52.77356573401653
14.577,0.2781,1.359645,9.3249,186.7454,53.01202424090769
14.62,0.1752,0.54012,8.6581,186.8076,53.250956629141086
14.663,0.7043,-2.14725,11.4845,186.9085,53.489894357906216
14.706,-0.1864,-0.944265,14.1696,186.9705,53.72869312899752
14.749,0.0183,2.36649,10.4023,186.9588,53.967771024906085
14.792,0.6289,0.02478,8.2475,186.9779,54.20705520738765
14.835,0.5032,-1.223355,9.6876,187.0146,54.44627721205274
14.878,0.49,1.43136,9.8684,186.9849,54.68564969084428
14.921,0.4756,2.146515,7.7579,186.9151,54.92548760727934
14.964,1.0131,-1.489845,8.9897,186.9171,55.165409902737345
15.007,0.4625,-0.56847,10.1054,186.8932,55.4052754601394
15.05,0.1787,2.20437,8.724,186.7911,55.645454119742915
15.093,0.7522,-0.22407,8.1829,186.7335,55.8858174653631
15.136,1.0838,-0.76083,10.182,186.6785,56.126131449443136
15.179,1.1065,-1.07121,11.9849,186.7058,56.36613054647579
15.222,0.2254,-0.38493,12.7965,186.6308,56.60576395590566
15.265,0.6456,-1.5351,11.6341,186.5798,56.844755168496725
15.308,0.2398,-1.048635,8.6617,186.5366,57.08297088691387
15.351,0.5439,-2.256555,7.5831,186.481,57.32005963803767
15.394,0.338,0.22092,7.5903,186.4336,57.556145650126005
15.437,0.2458,-2.93286,10.1306,186.4114,57.79080760541612
15.48,1.1412,0.268695,10.4957,186.4072,58.02414319597556
15.523,1.3256,0.30387,9.3644,186.4213,58.25623197620607
15.566,1.0455,-0.12348,10.1102,186.4538,58.48709486600081
15.609,0.8683,1.26042,10.5053,186.4635,58.71700230688423
15.652,0.8108,2.333835,9.3405,186.4515,58.94638672475435
15.695,0.7905,-0.529515,9.2591,186.5279,59.175147981541464
15.738,0.8192,1.87131,9.4494,186.5334,59.40360575964667
15.781,0.7378,1.627395,8.4223,186.5392,59.63201270609482
15.824,1.1017,-1.124025,9.9618,186.6231,59.860095258251384
15.867,0.9365,-0.011655,11.2319,186.6595,60.08781131137374
15.91,0.9114,0.610575,10.3496,186.662,60.3152319701508
15.953,0.8443,-1.25349,8.9778,186.7122,60.54210637871321
15.996,0.9245,-0.22281,9.6996,186.7152,60.768379503656895
16.039,0.8743,-0.1512,10.2718,186.7079,60.99401815061936
16.082,1.1831,0.37296,10.1904,186.6829,61.21905843199026
16.125,0.9497,-0.58107,10.273,186.7098,61.44338730419978
16.168,0.496,0.501165,11.3839,186.6911,61.66712478785632
16.211,0.5151,1.559565,10.6645,186.651,61.8905596152498
16.254,0.2206,2.37531,9.1202,186.595,62.11411531293544
16.297,-0.0092,2.73357,7.3317,186.6156,62.338252934729915
16.34,0.6336,-0.689115,9.3884,186.6697,62.562748056088296
16.383,0.976,1.885065,10.6645,186.6495,62.787815462766304
16.426,0.6672,1.00149,10.8129,186.6514,63.01352065931323
16.469,0.5068,0.515025,10.5962,186.6582,63.239851380044506
16.512,0.4517,0.443415,10.0575,186.6625,63.466788548154035
16.555,0.4242,2.39547,8.1146,186.5904,63.6946538367071
16.598,0.8324,-0.3297,9.058,186.6,63.92323539949838
16.641,0.7833,1.049265,10.6717,186.56,64.15258437541347
16.684,0.9916,1.26168,9.9857,186.5045,64.38276769301405
16.727,0.7689,3.1521,6.981,186.4663,64.61418958535096
16.77,0.9186,-1.203195,8.8796,186.4849,64.84645071129461
16.813,0.575,0.151725,11.7754,186.4594,65.07945199947177
16.856,0.2925,3.354435,10.0049,186.4257,65.31367949793497
16.899,0.6301,0.46473,7.6705,186.3928,65.54904574120842
16.942,0.8192,-0.718095,9.6218,186.4094,65.7852530812936
16.985,0.7079,1.0983,10.6226,186.3788,66.02235630272371
17.028,0.3894,1.16613,10.0923,186.3561,66.2604409271767
17.071,0.6169,-0.483,10.5735,186.3903,66.4992812546289
17.114,0.8012,0.47607,11.2127,186.4012,66.7388261625325
17.157,0.6241,1.814715,9.3489,186.3806,66.97927513531442
17.2,0.5977,0.355425,8.7814,186.4154,67.22055718438673
17.243,0.727,0.36792,10.6525,186.4628,67.46260088572798
17.286,0.7282,2.167935,9.605,186.4608,67.70565415933433
17.329,0.6372,0.146685,8.9191,186.5263,67.9495968367661
17.372,0.557,0.858165,10.0755,186.5795,68.1944502640075
17.415,0.6265,-0.11844,10.3269,186.6615,68.44005904104716
17.458,0.4601,1.968015,9.0209,186.6828,68.6866580329205
17.501,0.6528,-1.552635,10.431,186.8012,68.93383295429226
17.544,0.4265,1.384845,10.273,186.8416,69.18173790970727
17.587,0.4876,-0.705495,11.2235,186.9323,69.4301438346099
17.63,0.7797,0.685965,11.5934,186.9852,69.67906466638706
17.673,0.4206,1.810935,9.2172,187.0033,69.9287354576764
17.716,0.3212,-0.20391,8.6258,187.0765,70.17902471748447
17.759,0.4182,0.687225,8.7407,187.1235,70.42996186715325
17.802,0.7151,2.55633,8.809,187.12,70.68187714385952
17.845,0.4038,-0.12348,9.1394,187.1853,70.93462433680429
17.888,0.5044,-0.29946,10.9578,187.2479,71.18803363396029
17.931,0.4014,1.40616,10.8788,187.2636,71.44225695032013
17.974,0.2422,0.72114,9.2531,187.2815,71.69732332662038
18.017,0.7486,-0.67536,9.5691,187.3216,71.95297833375308
18.06,0.6253,3.808245,8.208,187.3273,72.209784424283
18.103,0.5295,-1.00464,10.5172,187.3597,72.46741528884095
18.146,0.6289,-0.21651,12.8995,187.3666,72.72570739500635
18.189,1.061,1.93284,10.6561,187.3241,72.98485789327906
18.232,0.6313,1.95426,7.4167,187.2625,73.2450796069811
18.275,0.7522,-1.71108,9.1477,187.31,73.50591492099826
18.318,0.3894,1.61616,11.172,187.2805,73.76755961505935
18.361,0.642,1.24782,10.0372,187.2605,74.0301076028454
18.404,0.2039,2.11512,7.7447,187.2139,74.29382677874392
18.447,0.3595,-1.659525,8.8341,187.2739,74.55828640271416
18.49,0.6396,1.76694,10.0982,187.2579,74.82367854525084
