time,ax,ay,az,yaw,distance
18.361,0.8514,-2.46872,11.298,191.3591,128.16355053287901
18.404,0.9579,0.4656,8.5183,191.2909,128.59312692502218
18.447,0.9603,-2.57408,11.1196,191.3145,129.0215677851313
18.49,0.0039,-0.70944,13.8801,191.3103,129.4489961177616
18.533,0.2433,-0.88088,10.4085,191.3336,129.87548879594644
18.576,0.2864,-1.53216,8.231,191.3899,130.3009916954271
18.619,0.5042,-0.7296,8.6596,191.4369,130.7256064656197
18.662,0.0613,-2.23888,12.3024,191.5258,131.1491420334476
18.705,0.4204,0.16008,8.5159,191.5716,131.57187759201014
18.748,0.3953,-3.23392,8.4824,191.6485,131.9934232928595
18.791,-0.2416,-1.00352,13.3259,191.7238,132.41385337676033
18.834,0.2983,-0.55912,8.8571,191.7826,132.8333154757448
18.877,0.5437,-2.84416,12.0953,191.873,133.2515093047948
18.92,-0.2344,-1.1644,14.2093,191.9166,133.6684864386151
18.963,0.3833,0.16776,8.6512,191.9307,134.08454146187154
19.006,0.4995,-1.35016,5.3676,191.9814,134.49965205047275
19.049,0.3426,-1.02648,9.2354,192.0002,134.91386017479041
19.092,-0.0069,0.42344,8.4046,191.9676,135.3274795265349
19.135,0.782,-0.66256,7.4206,191.9587,135.74058283537866
19.178,0.5174,0.14672,8.2035,191.9152,136.15338999218733
19.221,-0.0153,-3.85352,15.7704,191.9267,136.56534596989133
19.264,0.4671,0.5968,10.1643,191.8606,136.9767894998813
19.307,1.0262,-3.5844,7.6121,191.8293,137.38723237420191
19.35,0.3402,-0.67784,8.7027,191.7984,137.7967881960101
19.393,0.4683,-0.52464,10.1428,191.7703,138.20558748103323
19.436,0.4468,-1.27832,8.4992,191.7728,138.6136054160776
19.479,0.9615,-0.33216,9.0103,191.7718,139.02099576172742
19.522,0.4408,-1.90176,9.482,191.8146,139.42760312524285
19.565,0.9005,0.2396,11.2824,191.8339,139.83368991488027
19.608,0.5521,-4.0432,13.9376,191.9492,140.23868488723502
19.651,0.3366,-0.57064,12.0857,192.0332,140.64273125065426
19.694,0.3654,-0.07648,5.3029,192.1125,141.04605113307247
19.737,0.2995,-4.50096,12.0953,192.2466,141.4480087125227
19.78,-0.1518,1.7144,10.8108,192.4052,141.84920851862452
19.823,-0.0835,-0.7612,4.7582,192.5905,142.24972642086098
19.866,0.4252,-2.03776,10.2541,192.8008,142.6493868936555
19.909,-0.5277,-0.1368,11.7086,192.9607,143.04839590318133
19.952,0.1942,-1.80504,8.9972,193.1464,143.44661992642418
19.995,-0.0368,-0.97472,9.7011,193.2977,143.84409681064886
20.038,-0.3277,-2.1632,13.0853,193.4322,144.24063738727546
20.081,-0.2607,-0.856,12.7908,193.5341,144.63631802934128
20.124,-0.1853,-0.55528,7.7091,193.6021,145.03126387749197
20.167,0.0853,-1.2228,8.17,193.6476,145.42546008458078
20.21,-0.0787,0.44072,9.7645,193.638,145.8192084086867
20.253,0.3091,-3.23776,12.446,193.6387,146.212083443299
20.296,0.3259,-0.1224,10.6109,193.5797,146.60429099207985
20.339,0.2098,-0.80336,4.9953,193.4861,146.99588814109558
20.382,0.8227,-0.84352,7.1405,193.3513,147.38691588924775
20.425,0.1762,-1.61832,9.7442,193.1822,147.7772677107166
20.468,0.7688,-0.5036,10.5726,192.9889,148.16705572624213
20.511,0.4815,-1.01304,8.0443,192.7754,148.5562859165989
20.554,0.4492,-1.62024,12.6783,192.5517,148.94484908474993
20.597,0.2828,-0.06592,10.0075,192.3038,149.33294144931227
20.64,0.8849,-0.54568,6.6473,192.0764,149.72064631969243
20.683,0.1511,-2.10768,11.9744,191.893,150.10774673286227
20.726,-0.0512,0.1812,10.3726,191.6991,150.49448084133846
20.769,0.3774,-2.96768,11.5159,191.6016,150.88046601830501
20.812,0.1774,1.8284,6.1588,191.6042,151.26626515914867
20.855,0.7113,-2.88632,5.7399,191.5408,151.65149159399957
20.898,0.5904,0.44168,12.5166,191.5108,152.03642683416592
20.941,0.175,-2.09808,13.5198,191.5517,152.4208460107153
20.984,0.4683,-1.3856,11.286,191.6198,152.80468017596166
21.027,0.1619,-1.14136,11.1065,191.6962,153.18791470705636
21.07,0.1631,-0.48152,10.9975,191.781,153.57066112905554
21.113,0.3366,-0.79568,8.2562,191.8809,153.95295973396404
21.156,0.2265,0.4148,7.5391,191.9529,154.3350760050056
21.199,0.6,1.2212,6.9358,192.038,154.717399811898
21.242,0.0673,-2.77808,12.5502,192.1268,155.09952831844905
21.285,0.3522,-1.00256,14.3793,192.17,155.48143340555444
21.328,0.3067,0.524,6.585,192.1632,155.8633784671399
21.371,0.9879,-1.3272,5.4298,192.1853,156.24524810592732
21.414,-0.1422,-2.02728,13.4911,192.1903,156.62681050082116
21.457,0.4061,0.7692,9.9979,192.1281,157.00838344006814
21.5,0.8706,-4.75568,12.221,192.0836,157.38920703741428
21.543,0.047,-1.78016,15.8266,192.0397,157.7691628574586
21.586,0.0458,-2.54632,9.1061,192.0141,158.14799947443777
21.629,0.855,-2.43232,5.0264,191.9582,158.52550920827252
21.672,0.4923,-1.43544,6.1744,191.9283,158.90169492686772
21.715,0.3187,-2.30016,10.0901,191.9068,159.2763964170652
21.758,0.5533,-1.78016,9.0893,191.9237,159.64956695286304
21.801,0.339,-4.01344,9.8423,191.8893,160.02074315780226
21.844,-0.0249,-2.12208,9.913,191.8823,160.38986671433435
21.887,0.6144,-0.96808,6.433,191.8721,160.7571010421817
21.93,0.2277,-2.61432,10.4145,191.8957,161.1222834120283
21.973,-0.1206,-2.03968,13.6491,191.9039,161.48537712114233
22.016,0.0374,-2.44672,11.717,191.9343,161.846271628748
22.059,0.2672,-0.1052,6.7478,191.9423,162.2053092357329
22.102,0.3426,-0.35128,6.1169,191.9687,162.56275126432556
22.145,-0.451,-2.57024,13.5641,192.0243,162.91841602787963
22.188,-0.5791,-1.10312,13.023,192.0627,163.27241760839658
22.231,0.2624,-1.98512,8.7542,192.1194,163.6246892546586
22.274,0.1798,-2.7752,10.4121,192.1781,163.97502181475411
22.317,0.3534,-2.3596,11.1256,192.2276,164.32330507135444
22.36,0.2205,-3.06344,8.9996,192.289,164.6693072083126
22.403,0.205,-1.73608,9.1923,192.3319,165.01307052092463
22.446,0.5282,-2.08376,8.073,192.3805,165.3545664097611
22.489,-0.0105,-2.41512,9.397,192.4287,165.69370810019115
22.532,-0.3469,-1.92768,9.5562,192.468,166.03051055604007
22.575,0.2576,-1.26688,6.2797,192.5028,166.36511036204755
22.618,0.4456,-2.30784,8.9996,192.5452,166.69743316816454
22.661,-0.2858,-3.31824,13.8083,192.5817,167.0272231252019
22.704,0.8813,-2.04256,13.3486,192.6033,167.35448784007656
22.747,0.8466,-2.90544,10.3607,192.6356,167.6790712367253
22.79,0.7532,-1.13088,8.6823,192.6407,168.00116859200065
22.833,0.8239,-2.11152,9.0199,192.6549,168.32077017460287
22.876,0.4013,-2.236,10.8048,192.6535,168.63784486653765
22.919,-0.1075,-2.57408,11.7637,192.6507,168.95230208020362
22.962,0.2289,-0.95176,5.8859,192.622,169.26436603306396
23.005,0.6742,-3.3048,6.8903,192.5903,169.57379263329472
23.048,-0.3361,-3.17552,13.345,192.5635,169.88038917977929
23.091,0.1798,-1.69112,9.1648,192.5242,170.1842614861141
23.134,0.8753,-2.86904,6.19,192.4889,170.48528045212342
23.177,0.2098,-2.5128,11.1986,192.4673,170.78339888061433
23.22,0.1786,-2.41512,13.3115,192.4472,171.07859282253133
23.263,0.5557,-2.6392,11.3052,192.4432,171.37079748693228
23.306,0.2313,-2.34616,12.7022,192.4419,171.66001072715713
23.349,0.1164,-1.26208,8.3388,192.4465,171.94643577919604
23.392,0.594,-1.85968,8.3591,192.4738,172.2301415242655
23.435,0.1738,-1.55416,10.1703,192.4941,172.51124866231834
23.478,0.1403,-2.61912,12.3227,192.5223,172.78966458097904
23.521,0.2612,-1.50816,9.1528,192.5424,173.06551565627927
23.564,0.667,-1.49384,4.7487,192.5772,173.33891749425425
23.607,0.9951,-1.62888,6.6999,192.5981,173.60994800058168
23.65,0.3271,-2.89968,11.5733,192.615,173.8784385126295
23.693,0.8598,-1.98128,11.5781,192.6067,174.14440979208197
23.736,0.9986,-2.59608,9.33,192.6133,174.40776412210303
23.779,0.7089,-2.89968,12.9332,192.6052,174.6683568170498
23.822,0.4803,-2.4352,11.9013,192.5871,174.92614594273272
23.865,0.6587,-2.30976,9.9189,192.5762,175.18111717094473
23.908,0.6347,-1.19696,7.6265,192.5465,175.43346805202964
23.951,0.5617,-2.23696,8.4405,192.546,175.68317997202274
23.994,0.0853,-2.554,11.8427,192.538,175.93017710571038
24.037,0.0254,-2.4592,8.5662,192.5441,176.17440919968178
24.08,0.5282,-2.75224,5.8308,192.5359,176.4157747698284
24.123,0.2062,-2.47832,8.9385,192.5465,176.654234810868
24.166,-0.0117,-3.2588,12.13,192.555,176.88960701231042
24.209,0.4887,-2.23696,11.972,192.5478,177.1219196463201
24.252,0.5809,-2.04064,9.5371,192.546,177.35123516527014
24.295,0.3654,-1.98128,9.4209,192.5432,177.57762135584895
24.338,0.284,-2.01192,9.9417,192.5371,177.8011335626773
24.381,0.4528,-2.59896,10.903,192.537,178.02171039937173
24.424,0.6263,-1.942,10.2829,192.525,178.23942060353951
24.467,0.8718,-1.36456,8.5064,192.4998,178.45443493649174
24.51,0.4671,-2.94952,11.3255,192.4881,178.6666080734249
24.553,0.266,-1.31664,12.3455,192.4321,178.87611815884432
24.596,0.5868,-0.86272,6.8508,192.4094,179.0832109571838
24.639,0.7281,-2.30112,6.1385,192.3891,179.2878356477371
24.682,0.0793,-1.74664,9.1384,192.3118,179.49005207439717
24.725,-0.1422,-3.3316,10.077,192.247,179.68961467954827
24.768,0.1116,-4.2816,12.4592,192.1719,179.88612255858993
24.811,0.8502,-3.13624,10.2841,192.0806,180.079430688885
24.854,1.3386,-2.51952,8.0143,191.9849,180.2695247955549
24.897,0.9172,-2.01384,8.9086,191.8715,180.456488164852
24.94,0.4181,-2.48504,12.8399,191.7599,180.6403071943755
24.983,0.3331,-2.97344,15.179,191.6643,180.82087740564887
25.026,0.6096,-1.648,9.579,191.5743,180.99835513442451
25.069,0.7532,-2.13256,4.5751,191.5149,181.1727894495665
25.112,-0.3122,-4.66088,11.9337,191.5222,181.34374731532554
25.155,-0.4223,-1.9612,12.701,191.4898,181.51134928411582
25.198,0.7592,-2.32888,6.7538,191.5056,181.67563360465383
25.241,0.7532,-3.09984,7.2662,191.5628,181.8364890587765
25.284,0.272,-2.40072,12.0198,191.5891,181.9939480044464
25.327,0.5581,-1.57232,10.1799,191.6193,182.1481960543268
25.37,0.6263,-1.65568,8.4429,191.668,182.2993845360096
25.413,-0.0021,-2.05312,11.8032,191.7238,182.44757475692666
25.456,-0.4032,-1.56376,12.4245,191.7719,182.59291443820925
25.499,0.2098,-2.29728,9.4533,191.8419,182.73539762983427
25.542,0.0685,-1.806,7.6804,191.9089,182.87511185677022
25.585,0.7305,-3.31248,9.1013,191.9926,183.01185102792985
25.628,-0.5696,-2.0512,10.1883,192.0302,183.14566821838787
25.671,-0.2978,-1.69304,9.0079,192.0454,183.27667874754505
25.714,-0.4295,-3.66776,11.4153,192.0598,183.4046129978597
25.757,-0.1111,-2.89392,12.5023,192.0433,183.5293745120249
25.8,0.26,-3.00024,10.156,192.0034,183.65085638541527
25.843,0.6455,-1.94968,6.931,191.9268,183.769161096811
25.886,-0.0452,-1.57904,10.2182,191.8401,183.88445084098836
25.929,0.1224,-1.44976,10.8455,191.7447,183.99689603739822
25.972,0.0134,-1.79648,9.7082,191.6423,184.10658446617495
26.015,-0.5731,-1.79648,9.555,191.5139,184.21359485014148
26.058,-0.2152,-0.90864,9.3324,191.3652,184.3181658952828
26.101,-0.3696,-1.66144,10.1667,191.2121,184.4203699797922
26.144,-0.5265,-1.54264,10.5055,191.0583,184.5202945158195
26.187,-0.4139,-1.84432,10.8431,190.9024,184.6179610918482
26.23,-0.214,-2.97344,10.4421,190.7445,184.71317572767202
26.273,-0.4403,-2.46104,9.8411,190.5765,184.80586048809653
26.316,-0.6522,-2.18144,9.974,190.4149,184.8959978344193
26.359,-0.4498,-2.89584,10.5187,190.2473,184.98343696808962
26.402,-0.5528,-2.96192,9.6149,190.0707,185.06802950883105
26.445,-1.0221,-2.98872,8.9265,189.8852,185.14963634418993
26.488,-0.9849,-2.48696,9.1312,189.7073,185.22822699043223
26.531,-0.7,-2.17184,8.9481,189.5376,185.30383370127672
26.574,-0.4917,-1.55608,9.3204,189.3901,185.3766020135321
26.617,-0.1769,-1.62984,9.9405,189.267,185.44664922836213
26.66,0.0003,-2.02344,10.2254,189.1642,185.51400668713757
26.703,-0.1446,-1.57232,10.0494,189.0868,185.57878772543145
26.746,-0.5696,-1.61832,10.2553,189.047,185.64108516041915
26.789,-0.2823,-0.85408,10.1536,189.0596,185.70112725817143
26.832,0.0074,-0.0008,9.9381,189.1286,185.75928107054102
26.875,0.1511,-0.64528,10.1356,189.2061,185.81575529721806
26.918,0.3199,-0.50168,9.6556,189.3155,185.8707651428858
26.961,0.0529,-0.34648,9.7047,189.451,185.92453332502367
27.004,-0.2727,-0.71616,10.1464,189.6038,185.9771899867213
27.047,-0.378,-2.04352,10.1931,189.7531,186.02860117075275
27.09,-0.5839,-2.03872,9.828,189.8933,186.07864690284876
27.133,-0.3445,-1.88744,9.7777,190.0312,186.12724807333336
27.176,0.096,-1.09352,9.6149,190.1785,186.1744841441928
27.219,0.0805,-0.00272,9.1384,190.3323,186.22063281355798
27.262,-0.1254,0.20992,9.5502,190.4776,186.26598391280712
27.305,0.0086,0.38992,9.6699,190.6109,186.31083249861004
27.348,-0.3732,1.13312,9.3371,190.7179,186.35558403770202
27.391,-0.9909,1.04208,10.0817,190.8251,186.40058527396462
