time,ax,ay,az,yaw,distance
2.537,0.6445,2.2782375,11.5742,31.5935,4.706276945520715
2.58,0.5895,3.678906,11.5036,31.1838,4.826593042087674
2.623,-0.4401,1.9975725,8.7443,30.776,4.948139994263537
2.666,-0.0031,1.1569635,8.4151,30.38,5.070783550666636
2.709,0.2483,1.9312755,9.35,29.972,5.19452663468522
2.752,-0.1049,2.033493,8.688,29.5482,5.319411694443752
2.795,-0.233,2.057055,8.1709,29.1012,5.445488995232388
2.838,0.1274,1.577268,9.9965,28.6594,5.5726961889709505
2.881,0.3021,2.456685,11.1301,28.1793,5.701124445386015
2.924,-0.3132,0.696465,11.4246,27.6654,5.830577299236055
2.967,-0.525,4.041114,9.8899,27.1237,5.961490205766877
3.01,-0.9368,0.814044,10.3173,26.5729,6.093700836839251
3.053,-0.0594,3.7203705,9.1824,26.0413,6.227531827511464
3.096,-0.5574,2.4704295,8.8293,25.5142,6.363079074456323
3.139,0.4518,2.9654625,9.8971,25.0012,6.500457838739789
3.182,-0.5885,2.139984,10.8979,24.5023,6.639685548053108
3.225,-0.2677,1.123815,11.3576,24.0258,6.780576234281591
3.268,-0.4305,1.940862,10.024,23.5687,6.923118653317574
3.311,-0.6208,2.5658325,7.6525,23.1408,7.067425991751714
3.354,-0.2473,0.3854235,8.9801,22.7183,7.21318621148837
3.397,0.6948,4.0329135,9.7151,22.3372,7.360718792496823
3.44,-0.2689,2.612841,9.6038,21.9682,7.510112863173726
3.483,0.1417,0.623238,11.348,21.6086,7.6610669296617715
3.526,-0.4676,3.3359865,10.4466,21.2811,7.813832935245649
3.569,-0.6831,2.434509,8.7455,20.9691,7.968487972849991
3.612,-0.2282,2.911524,9.5739,20.6779,8.125160736009603
3.655,-0.0953,3.287592,10.3915,20.3992,8.28402713987475
3.698,-0.215,2.163546,9.7738,20.1178,8.44505024460914
3.741,-0.051,1.960266,9.6325,19.8382,8.608150734654778
3.784,0.3333,2.7829725,8.366,19.5644,8.773383333899474
3.827,0.0304,0.4697385,9.5942,19.2827,8.940398271650464
3.87,-0.0785,1.028412,11.3169,18.995,9.108987474832297
3.913,0.1513,3.008313,8.7575,18.7066,9.279307216523506
3.956,0.0663,-0.5741505,8.7431,18.3903,9.45085752999498
3.999,0.046,-0.2643795,11.834,18.0801,9.623245155433404
4.042,0.2028,-0.0818895,10.2874,17.7523,9.796139929839601
4.085,0.2878,-1.4990745,9.2052,17.4083,9.968984191128014
4.128,0.0148,-1.47147,10.0575,17.0385,10.141296232572337
4.171,0.3333,-1.2156375,10.1281,16.6382,10.31267039717986
4.214,0.2064,-0.617001,9.7235,16.2328,10.482856666343546
4.257,0.4075,0.331485,9.1968,15.8,10.651789784243057
4.3,0.6266,1.304919,8.5384,15.3397,10.81957442877284
4.343,0.7367,0.4752825,10.0779,14.8607,10.98614906336336
4.386,0.7606,-0.792561,11.3623,14.396,11.151228239829235
4.429,0.4913,-0.026565,9.4015,13.908,11.314708462167383
4.472,0.283,-1.304226,9.034,13.4155,11.476277639953262
4.515,0.538,0.80157,9.6038,12.8983,11.63602066788067
4.558,0.2495,1.314621,10.0539,12.8931,11.794122808198953
4.601,0.5571,2.422035,9.8109,12.3695,11.950933567228116
4.644,0.344,2.5893945,10.6225,11.874,12.106809780532299
4.687,0.0891,4.0245975,9.757,11.4007,12.262346142621295
4.73,-0.2892,1.9118715,10.6561,10.9977,12.417717607943693
4.773,0.2112,3.3498465,11.7933,10.6246,12.57331342169607
4.816,0.0567,2.6834115,9.7487,10.2958,12.729372309611575
4.859,0.0304,2.610069,8.7287,10.0071,12.88609745035792
4.902,0.2758,2.249247,10.0288,9.7595,13.0435929797787
4.945,0.6302,2.0155905,9.9414,9.5371,13.201890883781926
4.988,0.3153,1.679601,9.3608,9.3424,13.36097693480528
5.031,0.0328,0.807114,9.4314,9.1785,13.520696381235364
5.074,0.3476,2.7926745,7.8022,9.0068,13.68125146779574
5.117,0.4087,3.3235125,7.5077,8.8492,13.842917117074599
5.16,-0.2593,1.3200495,11.099,8.7386,14.005615564229275
5.203,0.7331,3.1354785,12.4074,8.62,14.169550596353142
5.246,0.1956,1.307691,11.3995,8.5219,14.334604917071525
5.289,0.7966,3.699696,8.9705,8.3991,14.50107305453432
5.332,0.9618,3.4507935,7.7639,8.282,14.669166783664332
5.375,0.2219,0.512589,10.3484,8.2179,14.83858580341897
5.418,0.5224,4.418568,9.7343,8.0994,15.009750903278142
5.461,0.1729,1.2315765,8.8329,8.0281,15.182483196795882
5.504,0.1477,2.829981,9.1477,7.9279,15.356912715277467
5.547,0.2603,3.793713,8.4187,7.8201,15.533325464390687
5.59,-0.1719,1.6131885,10.1952,7.7469,15.711607190562296
5.633,0.4231,3.211593,11.2139,7.6497,15.891913108015078
5.676,0.0053,2.8880775,9.7654,7.5518,16.074346995397374
5.719,-0.1923,1.9132575,10.6812,7.4691,16.25883596514878
5.762,0.6505,5.2412745,9.7487,7.353,16.445874160642052
5.805,0.0675,1.560636,9.6266,7.2852,16.635269664453734
5.848,0.198,2.824437,9.6026,7.2046,16.827072494429153
5.891,0.3488,3.218523,9.1848,7.1304,17.02139182795036
5.934,0.0328,1.5524355,9.5727,7.0844,17.218039873119043
5.977,0.5547,3.016629,9.0735,7.0293,17.41708698874736
6.02,0.6337,3.485328,9.0448,6.9839,17.618678509331588
6.063,0.3381,2.805033,9.9294,6.9627,17.822837392146095
6.106,0.3716,1.8910815,12.1273,6.9564,18.029416615698786
6.149,0.2076,0.8818425,13.2394,6.9626,18.238108454748573
6.192,0.0771,2.908752,7.9889,6.9398,18.44901173022851
6.235,-0.7537,-0.040425,6.0915,6.9454,18.661719108407073
6.278,0.016,-1.9830195,11.2307,6.9624,18.87546990851532
6.321,1.0647,2.2077825,11.7143,6.9902,19.09029154599597
6.364,0.0747,-0.7580265,9.0914,7.0175,19.30571674819052
6.407,0.769,0.346731,6.6901,7.0742,19.521492177028158
6.45,0.2842,-1.557171,7.5699,7.1069,19.73706565914443
6.493,0.8157,-0.806421,10.0096,7.1411,19.952051146674492
6.536,0.9378,4.071606,8.6485,7.1623,20.16698748982263
6.579,0.4697,0.0038115,11.1229,7.2785,20.381639240577424
6.622,0.1477,-1.2599895,14.9393,7.3567,20.595578298981987
6.665,0.3213,3.7314585,11.2618,7.4391,20.809324284839715
6.708,0.204,0.5776155,8.3109,7.5728,21.022773450150513
6.751,0.2794,2.4801315,8.6246,7.675,21.236177266534582
6.794,0.514,3.3304425,9.3955,7.7812,21.44990741531476
6.837,0.465,1.8012225,10.6656,7.923,21.664021076953517
6.88,0.4901,3.3623205,9.5691,8.0328,21.87885524612704
6.923,0.5081,2.910138,9.5188,8.1632,22.094630194432078
6.966,0.7942,-0.1012935,10.9984,8.3406,22.310979122474297
7.009,0.9773,4.4905245,8.0488,8.4128,22.528407025176225
7.052,0.119,0.6563865,8.943,8.5839,22.746703971875164
7.095,0.6349,2.2823955,11.7753,8.7213,22.96595655581407
7.138,0.0603,0.5720715,11.5898,8.885,23.1859542371148
7.181,0.3512,3.193575,8.1613,8.9884,23.40697640235548
7.224,-0.3634,1.696233,7.048,9.1346,23.629030667622832
7.267,-0.0163,-0.061215,10.6118,9.3038,23.85178480689055
7.31,0.5236,3.4258455,10.4909,9.4112,24.075557899033782
7.353,-0.373,1.0726485,10.9517,9.5483,24.30024278291722
7.396,-0.0701,2.1082215,11.5204,9.6556,24.52592016499264
7.439,-0.1982,1.844073,11.0104,9.7508,24.75261921085771
7.482,0.2195,4.0825785,8.5779,9.7999,24.98076102758429
7.525,-0.0498,1.6325925,8.6485,9.8674,25.210284600994477
7.568,0.3153,1.1638935,11.1241,9.9141,25.441033222040765
7.611,0.4566,3.8213175,9.1764,9.9094,25.67335050405079
7.654,0.1956,2.12751,7.9027,9.9208,25.907244432437324
7.697,0.283,2.647491,9.5799,9.9153,26.142814782770525
7.74,0.5775,2.239545,10.4992,9.9049,26.380064487717878
7.783,0.0424,2.2976415,9.4997,9.8866,26.619028764905227
7.826,-0.063,1.2260325,8.4881,9.8792,26.85954534099286
7.869,0.5571,3.949869,8.4474,9.8416,27.101947053261103
7.912,0.1501,1.098867,9.4278,9.8506,27.346022887093984
7.955,0.1106,3.001383,10.5914,9.8472,27.591936250837485
7.998,0.0663,3.092628,10.5782,9.8602,27.83985297904886
8.041,-0.0881,1.9146435,12.2674,9.8911,28.089710270255047
8.084,0.4697,1.9326615,12.2111,9.9277,28.34143350161674
8.127,0.0256,3.8917725,8.3636,9.947,28.595335475060775
8.17,-0.0115,4.356429,6.21,9.9927,28.85178546393453
8.213,-0.3335,0.137907,10.1162,10.0482,29.11034612254957
8.256,-0.0211,3.774309,10.7267,10.0709,29.37128563757219
8.299,0.3836,2.729034,9.3381,10.0994,29.634636906223925
8.342,0.6062,2.4815175,9.7379,10.1198,29.900375923537418
8.385,0.2531,3.016629,9.769,10.1215,30.16859365992501
8.428,0.2363,4.054974,9.8732,10.1146,30.43956560846661
8.471,-0.525,3.3498465,10.2574,10.1043,30.7134362621207
8.514,0.2591,1.7058195,11.3767,10.0838,30.99000221805381
8.557,-0.5789,3.3248985,9.0687,10.0236,31.269410503334186
8.6,0.6984,4.6910325,5.9718,9.964,31.55200246001407
8.643,0.0005,0.6757905,8.8329,9.8874,31.837364041816716
8.686,0.9594,2.517438,10.838,9.7702,32.125431789331415
8.729,-0.294,3.5309505,10.4166,9.6204,32.416380447743016
8.772,0.1465,2.9585325,10.8979,9.4618,32.710245754886614
8.815,-0.1803,1.954722,11.5778,9.3114,33.00688412163607
8.858,0.6673,3.678906,9.7834,9.1279,33.306458734035175
8.901,-0.0522,1.557864,8.7694,8.9401,33.60874602937062
8.944,-0.0941,2.524368,8.7958,8.7328,33.91372578208091
8.987,-0.1599,3.2461275,7.953,8.5315,34.22151613580544
9.03,-0.0989,2.036265,8.6018,8.3463,34.53199593389071
9.073,-0.4448,2.611455,9.0711,8.1692,34.84517404603173
9.116,-0.2653,1.39062,11.1169,8.0103,35.160824740031885
9.159,-0.1683,2.0929755,10.4885,7.8636,35.4788722384818
9.202,0.0472,3.6471435,9.0328,7.7318,35.79953114863873
9.245,-0.4005,1.1541915,9.4147,7.6339,36.122543681550674
9.288,0.2064,3.219909,8.8209,7.5552,36.44804394191335
9.331,0.2902,2.0832735,9.0053,7.5102,36.775938273109034
9.374,0.0627,1.9021695,10.9865,7.483,37.10611560660963
9.417,0.0567,1.4404005,11.9513,7.4799,37.43838988955823
9.46,-0.0701,0.7462455,11.512,7.5069,37.77246770583014
9.503,-0.0953,1.382304,11.9046,7.5623,38.10820414538939
9.546,0.6721,0.6468,8.9394,7.566,38.445308703161295
9.589,-0.045,4.8513465,6.2579,7.6524,38.784326428827015
9.632,0.5416,0.0895125,10.8524,7.7644,39.12484156414397
9.675,-0.3742,1.0574025,13.3627,7.883,39.46668710082164
9.718,-1.217,5.096091,7.2503,8.0099,39.81049093452663
9.761,0.933,1.3352955,7.1869,8.1388,40.15605384488414
9.804,-0.5825,0.24717,12.1417,8.2957,40.50303617543482
9.847,-1.5581,4.42827,9.9402,8.4401,40.85194040931814
9.89,0.4219,3.3567765,8.852,8.5838,41.202962729625256
9.933,0.7319,-1.3096545,10.8416,8.7437,41.555398862863775
9.976,0.7989,2.901822,10.6824,8.9258,41.90940107595993
10.019,1.9146,2.6612355,10.3065,9.1198,42.265031819050634
10.062,0.5272,1.000692,12.174,9.3352,42.622075258322006
10.105,-0.2868,1.752828,11.591,9.5387,42.98049978043362
10.148,-0.0091,2.355738,9.3177,9.7348,43.3403820535532
10.191,-0.063,3.112032,8.196,9.9071,43.70193398396985
10.234,0.2423,-0.637791,9.0903,10.0914,44.06463622063285
10.277,0.4159,3.0622515,7.0887,10.2244,44.42870945024912
10.32,1.7004,0.1932315,8.1146,10.3778,44.79378218049424
10.363,0.6385,-1.678908,9.3189,10.4867,45.15919752815556
10.406,0.3943,2.507736,9.8241,10.5721,45.5251547015107
10.449,1.0108,1.9864845,10.7686,10.6353,45.891719964551534
10.492,0.6457,2.2036245,11.1397,10.6741,46.25900336654799
10.535,-0.0953,3.760449,11.6916,10.6817,46.62741445442403
10.578,-1.0709,2.829981,12.0926,10.686,46.99717148342313
10.621,-0.7716,4.453218,10.1581,10.6611,47.368766970871526
10.664,-0.4472,1.589742,10.7183,10.6482,47.74209905083886
10.707,-0.3275,1.871793,8.3397,10.6229,48.117125572694384
10.75,1.5699,2.994453,6.9798,10.5692,48.49397324161541
10.793,0.7846,-1.6124955,8.135,10.5138,48.871911930657795
10.836,0.3033,0.8471925,8.6976,10.4774,49.25075732384671
10.879,2.0236,4.7961375,7.9315,10.419,49.631043847654034
10.922,1.4921,-1.9927215,10.0503,10.3409,50.01199280942353
10.965,0.9977,0.5942475,10.5759,10.3082,50.39340070073584
11.008,0.8241,4.048044,9.5918,10.2343,50.77573681628651
11.051,-0.0235,1.9326615,10.832,10.2123,51.15904642513942
11.094,0.2507,2.625315,11.6724,10.1985,51.54349386957246
11.137,0.034,2.818893,10.9565,10.1921,51.92926829955702
11.18,-0.6232,1.480479,11.1325,10.2162,52.316303216377975
11.223,-0.6148,1.772232,10.6812,10.2407,52.70459270216698
11.266,0.4434,3.963729,7.7303,9.4202,53.09451917732685
11.309,-0.1001,-2.043888,9.8277,9.4789,53.48531077960663
11.352,-0.689,3.775695,8.7,9.5274,53.877377925974706
11.395,1.0898,4.0287555,7.9686,9.5394,54.27109911752271
11.438,1.1593,-0.541002,9.848,9.5317,54.66595590557971
11.481,0.034,1.1528055,11.02,9.5241,55.061823968476794
11.524,-0.1132,3.3484605,10.4561,9.4658,55.45900682659242
11.567,0.1477,0.63987,9.1106,9.3959,55.857263187889664
11.61,0.7295,0.7905975,9.2746,9.3005,56.25639217563712
11.653,1.188,3.8046855,8.4582,9.1637,56.656770453978936
11.696,1.8811,0.3937395,10.1904,9.0522,57.05808274586654
11.739,0.6397,0.157311,11.2187,8.9349,57.46002661056521
11.782,-1.4588,2.8645155,11.439,8.7836,57.86288040088815
11.825,-1.1176,3.8351775,9.9581,8.642,58.26706934347205
11.868,0.5954,1.185954,8.8927,8.5352,58.67244395972998
11.911,-0.3575,0.7892115,7.3473,8.4363,59.07881366542624
11.954,0.5464,1.77639,7.4107,8.3414,59.48617490422664
11.997,3.2865,1.405866,7.2886,8.2604,59.894403217324616
12.04,2.093,1.1264715,9.5859,8.1854,60.303358415862405
12.083,0.4135,1.4223825,12.7199,8.1234,60.7130023426178
12.126,-0.6855,4.237464,12.6756,8.043,61.12385053485226
12.169,-1.9831,-0.622545,12.9042,7.978,61.53547564373517
12.212,-2.3985,2.745666,10.9422,7.9455,61.94813265959496
12.255,-1.2409,2.7815865,8.8927,7.9102,62.362035473669685
12.298,-0.8124,3.214365,8.1649,7.8817,62.77744962668519
12.341,-0.4748,2.2976415,9.7151,7.8384,63.19443515715804
12.384,0.2124,3.301452,10.3987,7.7925,63.61322280821354
12.427,-1.3594,-1.5143205,12.49,7.7462,64.03314095348057
12.47,-1.5031,4.997916,11.2582,7.7272,64.45481257352577
12.513,-1.7617,-0.502194,10.9422,7.6878,64.87776650606659
12.556,-2.1304,0.5928615,8.9717,7.6613,65.30179003748972
12.599,0.6433,9.2731485,2.6439,7.6597,65.72827894218935
12.642,3.0998,-5.8889985,8.2954,7.569,66.15559443072098
12.685,-0.7262,-0.9613065,10.7015,7.5083,66.58325362453147
12.728,0.5727,6.6584595,9.6206,7.472,67.0122353871232
12.771,1.4454,-0.058443,9.6625,7.4121,67.44214200764604
12.814,2.7646,1.458303,8.4414,7.3664,67.87288069887667
12.857,0.8025,-1.9830195,11.8532,7.3544,68.30375218229696
12.9,-0.1408,1.674057,11.749,7.3365,68.73483103604987
12.943,-0.2042,-3.0671025,11.6808,7.3089,69.16529203453852
12.986,0.0723,-0.7760445,8.5204,7.3088,69.59481943355806
13.029,1.0048,-1.2391995,7.4646,7.3011,70.02302729634516
13.072,0.3081,-0.1759065,7.9398,7.2999,70.44977956206779
13.115,0.2974,-0.063987,9.5859,7.2636,70.87497502193952
13.158,0.4123,-0.626703,9.7702,7.2086,71.29841481892025
13.201,0.1358,0.696465,10.115,7.1152,71.72017348440791
13.244,-0.5981,-1.9264245,10.1377,6.9808,72.13983462217078
13.287,-0.8303,-3.112725,11.1636,6.8392,72.55680284002237
13.33,0.5392,0.3757215,9.9581,6.7037,72.97117920000845
13.373,1.2957,-2.130975,8.6808,6.5326,73.38257140972004
13.416,-0.1671,-4.0888155,10.7818,6.3503,73.79027877376642
13.459,0.2543,-0.8617455,10.5663,6.1979,74.19427264504735
13.502,1.4107,-0.2588355,8.9705,6.0182,74.59462453365273
13.545,1.6501,-2.03973,8.2104,5.8122,74.99106021560974
13.588,0.544,-2.735271,10.3652,5.6268,75.38321768577023
13.631,0.5583,0.135135,10.4609,5.4852,75.77131212534367
13.674,0.2974,-1.1396385,10.2407,5.3756,76.15530054645996
13.717,-0.4053,-0.883806,9.5523,5.2711,76.53520200954311
13.76,-0.9752,-0.156618,9.7127,5.1577,76.91117814083046
13.803,0.8109,0.332871,7.5951,5.0596,77.28344230129747
13.846,1.7758,-1.5254085,8.7215,4.9742,77.6518235651814
13.889,0.7175,-1.7106705,10.595,4.932,78.01614768194827
13.932,0.3704,-0.8589735,11.6497,4.875,78.37642310711523
13.975,-0.3335,-0.6737115,11.421,4.8205,78.73270150619331
14.018,-0.719,-0.2671515,10.1413,4.7585,79.08511072187012
14.061,-0.3132,-0.3611685,9.1968,4.7078,79.4337425035591
14.104,-0.3024,0.05082,9.5631,4.6586,79.77875676380387
14.147,0.6086,0.7711935,8.6581,4.6129,80.12042170302662
14.19,0.5224,-2.1682815,10.3209,4.6126,80.4584254931894
14.233,-0.4484,-0.5796945,10.6656,4.6044,80.79279916135768
14.276,-0.1516,1.2454365,9.6289,4.5979,81.12391102978934
14.319,0.3584,-0.617001,9.3859,4.617,81.45173497238417
14.362,0.6936,-0.3791865,8.7515,4.6418,81.77628837570943
14.405,1.455,0.3840375,8.5911,4.6652,82.09772201431397
14.448,1.4945,0.139293,9.5392,4.6954,82.41612544525395
14.491,0.9163,-0.7469385,10.832,4.7302,82.73141931935054
14.534,-0.3072,-0.428967,11.9513,4.7527,83.04360663375488
14.577,-1.4145,-0.025179,11.6556,4.7605,83.35277874802071
14.62,-0.2772,0.428274,9.1884,4.7546,83.65908984130351
14.663,1.2682,-0.5741505,7.7387,4.7541,83.96247190467072
14.706,-0.045,-2.8499625,10.3017,4.7636,84.26244936168003
14.749,-0.5789,0.798798,10.6429,4.717,84.55928849853764
14.792,-0.3778,0.5540535,10.7027,4.6813,84.85318028989397
14.835,-0.2401,0.1946175,10.1293,4.6601,85.1442270769951
14.878,0.1573,0.229152,8.6174,4.6477,85.4325230483211
14.921,0.3764,-0.5547465,8.7371,4.6681,85.71800268975825
14.964,0.107,1.115499,8.9155,4.6962,86.00092520227145
15.007,1.0264,0.916377,9.0124,4.7629,86.28147663541691
15.05,1.6836,2.4055185,9.526,4.8463,86.56009901185529
15.093,1.7602,1.307691,11.2642,4.959,86.83698274860059
15.136,-0.4556,1.491567,12.3823,5.1047,87.11235714692074
15.179,-1.4097,3.7175985,11.8951,5.2905,87.38685817640435
15.222,-0.2282,1.8993975,9.836,5.472,87.66070260444454
15.265,0.593,1.665741,8.8029,5.6684,87.93403314306975
15.308,0.6122,1.8109245,8.9813,5.8788,88.20700563267211
15.351,0.6218,2.8464975,9.4123,6.096,88.47995592418923
15.394,0.7678,1.4556465,9.9079,6.3452,88.75292250573494
15.437,0.2303,0.2084775,10.5651,6.6135,89.0257099061038
15.48,-0.3898,5.098863,9.2806,6.8608,89.29907135162941
15.523,0.271,2.2091685,8.4522,7.0505,89.57313284832597
15.566,0.0352,1.1264715,8.5659,7.2596,89.84780560829373
15.609,1.1174,5.2343445,7.4622,7.4453,90.12377542351092
15.652,1.1653,1.953336,8.9215,7.5725,90.40103999851407
15.695,0.5164,1.9257315,10.3424,7.6787,90.67959824170984
15.738,-0.4197,2.228457,11.8484,7.7579,90.95951472639736
15.781,-0.6843,3.3623205,11.0703,7.7971,91.24106375443603
15.824,-0.3563,3.197733,10.2526,7.8188,91.52445797741184
15.867,-0.3982,2.1856065,9.4482,7.846,91.80969782520653
15.91,-0.3036,3.380223,9.7726,7.8519,92.09700828202836
15.953,-0.1025,2.173248,9.3129,7.8652,92.38636207770831
15.996,0.3524,3.0553215,8.275,7.8671,92.67789744002742
16.039,-0.0402,1.679601,8.5599,7.8919,92.97148224952414
16.082,0.3345,2.426193,8.0069,7.9154,93.26713553739486
16.125,1.4789,3.9291945,8.3145,7.9622,93.56514934875571
16.168,1.4454,0.726957,10.6225,8.0125,93.86518252686952
16.211,0.5092,1.3463835,11.6113,8.0616,94.1670527280843
16.254,-1.1308,2.423421,12.3212,8.1178,94.47081186539874
16.297,-0.9273,2.616999,10.2455,8.1941,94.77654118256167
16.34,0.2303,2.2879395,9.21,8.2894,95.08424265894179
16.383,0.6254,2.3958165,9.368,8.39,95.39393561517477
16.426,0.0579,0.1876875,10.5639,8.5059,95.70522461202405
16.469,0.0029,2.706858,11.0583,8.6122,96.0182299616682
16.512,0.8696,2.426193,10.1724,8.7263,96.33300081966802
16.555,0.0927,-0.2022405,10.1928,8.8488,96.64909053912706
16.598,-1.3295,2.5949385,10.3867,8.9409,96.96663517101044
16.641,-1.0326,3.960957,9.4793,9.0264,97.28601267069828
16.684,-0.385,2.802261,7.6741,9.1113,97.6073396124887
16.727,0.5404,1.8053805,8.9251,9.1843,97.93052639923704
16.77,-0.0582,4.1283165,9.6337,9.2386,98.25593526971367
16.813,0.0543,0.4822125,10.9146,9.2877,98.58320264147501
16.856,0.1657,3.181101,9.8432,9.3277,98.91251047820192
16.899,0.5978,2.6556915,9.7115,9.3564,99.24392067667259
16.942,0.3919,0.7808955,9.7032,9.3828,99.57713615212639
16.985,0.2842,4.0315275,9.6768,9.3973,99.91250443733865
17.028,0.2279,0.4822125,10.6728,9.4246,100.2496680940821
17.071,-0.3335,1.0546305,10.4059,9.4599,100.58841682911964
17.114,0.2219,4.2126315,9.2411,9.5017,100.92915476878817
17.157,0.9665,0.2817045,8.8496,9.5783,101.27149878163469
17.2,0.3608,1.403094,10.0994,9.6517,101.6153195395433
17.243,-0.6256,2.2077825,10.8823,9.737,101.96065807548372
17.286,-0.1492,2.253405,10.5447,9.8479,102.30755714636227
17.329,-0.142,2.51328,9.9198,9.9762,102.65610420661532
17.372,0.0448,0.920535,9.8456,10.1059,103.00607594698435
17.415,-0.0318,4.61769,9.0472,10.2375,103.3579703870672
17.458,-0.1097,0.046662,10.3161,10.397,103.71137230642675
17.501,-0.6519,4.1932275,8.9885,10.5492,104.06669412798759
17.544,-0.0761,2.341878,9.2914,10.7012,104.42395419556169
17.587,0.0543,4.041114,7.9279,10.8555,104.78348947700951
17.63,0.1561,1.660197,9.35,11.0011,105.14515283686428
17.673,-0.391,2.5990965,9.0519,11.1284,105.50899176633352
17.716,-1.4887,2.614227,10.8153,11.2347,105.87505655294002
17.759,-1.0985,3.190803,10.2311,11.3327,106.24349923018906
17.802,-0.8842,1.3533135,9.2207,11.3947,106.61410810991215
17.845,-0.063,2.726262,8.5049,11.4291,106.98694845216096
17.888,0.2004,4.050816,8.4127,11.4342,107.36232824428635
17.931,0.1441,1.297989,9.5128,11.4025,107.74000471903437
17.974,-0.9165,1.462461,11.2462,11.3312,108.11979469425111
18.017,-1.1356,5.9160255,10.6692,11.2589,108.5023755983228
18.06,-0.8159,0.985446,10.8691,11.1131,108.88742375270144
18.103,-1.0566,3.0553215,9.3632,10.9595,109.27503974823014
18.146,-0.9716,4.4655765,9.0244,10.8157,109.66558010553409
18.189,-0.786,0.162855,9.7068,10.5832,110.05855161256352
